accession_number	id	personSignature	personTitle	signatureDate
0001668287-20-000007	5011374	Kent Simpkins	CEO	2020-03-25 00:00:00.0
0001668287-20-000008	5011346	Jay Bennett	CEO	2020-03-25 00:00:00.0
0001668287-20-000009	5011375	Curtis Claar	CEO	2020-03-25 00:00:00.0
0001799600-20-000003	5011347	Nicolas Botti Salici	CEO	2020-03-25 00:00:00.0
0001746059-20-000090	5011348	Christopher Tobiens	Owner and Founder	2020-03-25 00:00:00.0
0001806281-20-000002	5011376	Dan Gladis	Co-Owner	2020-03-25 00:00:00.0
0001746059-20-000092	5011349	Sheila Coons	Owner and CoFounder	2020-03-25 00:00:00.0
0001779318-20-000003	5011377	Pierre Laguerre	Founder & CEO	2020-03-25 00:00:00.0
0001746059-20-000093	5011350	Paul Howlett	Owner and Founder	2020-03-25 00:00:00.0
0001805103-20-000002	5011351	Debra Driggers	Co-Owner	2020-03-26 00:00:00.0
0001665160-20-000272	5011352	Brad Malin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-26 00:00:00.0
0001665160-20-000273	5011378	Scott Bahneman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-26 00:00:00.0
0001777274-20-000005	5011379	/s/ Jaeson Bang	CEO / Founder	2020-03-26 00:00:00.0
0001317687-20-000002	5011353	Aleksey Feldman	CEO	2020-03-26 00:00:00.0
0001784191-20-000001	5011354	Justin Potts	Director	2020-03-26 00:00:00.0
0001784191-20-000001	5011355	Timothy Sheridan	Director	2020-03-26 00:00:00.0
0001725245-20-000001	5011356	/s/Herpreet Walia	CEO, President and Director	2020-03-26 00:00:00.0
0001670254-20-000209	5011381	David Shahan	Founder / CEO	2020-03-23 00:00:00.0
0001708246-20-000004	5011358	Simina Farcasiu	CFO	2020-03-26 00:00:00.0
0001708246-20-000004	5011359	Andrei Evulet	CTO and President	2020-03-26 00:00:00.0
0001708246-20-000004	5011360	Denis Dancanet	CEO	2020-03-26 00:00:00.0
0001670254-20-000205	5011380	Alex Bayer	CEO/Founder	2020-03-12 00:00:00.0
0001670254-20-000213	5011382	Amir Alemzadeh	Board member	2020-03-17 00:00:00.0
0001670254-20-000213	5011383	Abbas Bayat	Founder, CEO	2020-03-13 00:00:00.0
0001670254-20-000208	5011357	David Shahan	Founder / CEO	2020-03-23 00:00:00.0
0001772684-20-000001	5011384	Eli Calderon Morin	Chief Executive Officer	2020-03-27 00:00:00.0
0001803581-20-000002	5011361	Chadwick Manning	Co-Founder & CEO	2020-03-27 00:00:00.0
0001803581-20-000002	5011402	Colin Barceloux	Co-Founder & CMO	2020-03-27 00:00:00.0
0001803581-20-000002	5011403	Ravi Kurani	Co-Founder & CPO	2020-03-27 00:00:00.0
0001803581-20-000002	5011404	Himanshu Shah	CTO	2020-03-27 00:00:00.0
0001666102-20-000011	5011385	S. Dohrmann	CEO	2020-03-27 00:00:00.0
0001669191-20-000141	5011386	Lawrence Charles	Principal Executive Officer	2020-03-27 00:00:00.0
0001669191-20-000141	5011387	Lawrence Charles	Principal Financial Officer	2020-03-27 00:00:00.0
0001669191-20-000141	5011388	Lawrence Charles	Principal Accounting Officer	2020-03-27 00:00:00.0
0001669191-20-000141	5011389	Lawrence Charles	Board Member	2020-03-27 00:00:00.0
0001669191-20-000141	5011390	Scott Huthmacher	Board Member	2020-03-27 00:00:00.0
0001669191-20-000142	5011405	Nikolaos Tezapsidis	Principal Executive Officer	2020-03-27 00:00:00.0
0001669191-20-000142	5011406	James Harris	Principal Financial Officer	2020-03-27 00:00:00.0
0001669191-20-000142	5011407	James Harris	Principal Accounting Officer	2020-03-27 00:00:00.0
0001669191-20-000142	5011408	Nikolaos Tezapsidis	Board Member	2020-03-27 00:00:00.0
0001669191-20-000142	5011409	James Harris	Board Member	2020-03-27 00:00:00.0
0001669191-20-000142	5011410	Bob Oliver	Board Member	2020-03-27 00:00:00.0
0001669191-20-000142	5011411	Thomas Humphries	Board Member	2020-03-27 00:00:00.0
0001669191-20-000142	5011412	George Perry	Board Member	2020-03-27 00:00:00.0
0001665160-20-000274	5011413	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-27 00:00:00.0
0001803497-20-000002	5011414	Lauren McMillen	Owner	2020-03-27 00:00:00.0
0001803497-20-000003	5011415	Enrique Pallares	Co-Owner	2020-03-27 00:00:00.0
0001806520-20-000001	5011391	Ian N Herrington	Owner	2020-03-27 00:00:00.0
0001669191-20-000144	5011392	Claude Harris	Principal Executive Officer	2020-03-27 00:00:00.0
0001669191-20-000144	5011393	Claude Harris	Principal Financial Officer	2020-03-27 00:00:00.0
0001669191-20-000144	5011394	Claude Harris	Principal Accounting Officer	2020-03-27 00:00:00.0
0001669191-20-000144	5011395	Claude Harris	Board Member	2020-03-27 00:00:00.0
0001669191-20-000146	5011396	Kenny Gallagher	Principal Executive Officer	2020-03-27 00:00:00.0
0001669191-20-000146	5011397	Kenny Gallagher	Principal Financial Officer	2020-03-27 00:00:00.0
0001669191-20-000146	5011398	Kenny Gallagher	Principal Accounting Officer	2020-03-27 00:00:00.0
0001669191-20-000146	5011399	Karl Doenges	Board Member	2020-03-27 00:00:00.0
0001669191-20-000146	5011400	Kenny Gallagher	Board Member	2020-03-27 00:00:00.0
0001665160-20-000276	5011416	Harry R. Kraatz	CEO, Principal Executive Officer and Director	2020-03-27 00:00:00.0
0001665160-20-000276	5011417	Tom Kraatz	Principal Financial Officer and Principal Accounting Officer	2020-03-27 00:00:00.0
0001665160-20-000276	5011418	Dan Coffman	Chairman of the Board	2020-03-27 00:00:00.0
0001746059-20-000095	5011419	Sean Goddard	Owner and Manager	2020-03-27 00:00:00.0
0001746059-20-000096	5011401	Mike Pirtle	Owner and CoFounder	2020-03-27 00:00:00.0
0001746059-20-000096	5011422	La-Tisha Pirtle	Owner and CoFounder	2020-03-27 00:00:00.0
0001772684-20-000004	5011425	Elijah Calderon Morin	CEO, Director	2020-03-27 00:00:00.0
0001807742-20-000003	5011442	Visweswara R Kottapalli	PRESIDENT	2020-03-27 00:00:00.0
0001807742-20-000003	5011443	Ganesh Nallapareddy	Chief Executing Officer	2020-03-27 00:00:00.0
0001807742-20-000002	5011423	Visweswara Kottapalli	President	2020-03-27 00:00:00.0
0001807742-20-000002	5011424	Ganesh Nallapareddy	Chief Executive Officer	2020-03-27 00:00:00.0
0001670254-20-000215	5011444	Philip Michael	Founder, NYCE	2020-03-27 00:00:00.0
0001670254-20-000215	5011445	Dmitriy Ishimbayev	Board Member	2020-03-27 00:00:00.0
0001670254-20-000215	5011446	Philip Michael	Founder, NYCE	2020-03-27 00:00:00.0
0001807742-20-000001	5011420	Visweswara R Kottapalli	PRESIDENT	2020-03-27 00:00:00.0
0001807742-20-000001	5011421	Ganesh Nallapareddy	Chief Executing Officer	2020-03-27 00:00:00.0
0001213900-20-007809	5011426	/s/ William Zanker	Chief Executive Officer, President and Chairman	2020-03-30 00:00:00.0
0001213900-20-007809	5011427	/s/ Christopher Murray	Chief Operating Officer and Director	2020-03-30 00:00:00.0
0001213900-20-007809	5011428	/s/ Samantha Delcanto	Director of Retail and Director	2020-03-30 00:00:00.0
0001807984-20-000003	5011429	Elijah Calderon Morin	CEO, Director	2020-03-30 00:00:00.0
0001807984-20-000004	5011447	Elijah Calderon Morin	CEO, Director	2020-03-30 00:00:00.0
0001807941-20-000001	5011448	Mary Jayne McCullough	Owner	2020-03-30 00:00:00.0
0001665160-20-000278	5011430	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-30 00:00:00.0
0001665160-20-000280	5011449	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-30 00:00:00.0
0001778787-20-000001	5011450	David Heimbuch	Founder / CEO	2020-03-26 00:00:00.0
0001665160-20-000282	5011451	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-30 00:00:00.0
0001745548-20-000001	5011431	Theodore Lee	Co-founder & CEO	2020-03-30 00:00:00.0
0001745548-20-000001	5011432	Michael Kim	Co-founder & COO	2020-03-30 00:00:00.0
0001769091-20-000001	5011452	Todayashi Henry Yoshida	Director, Chief Executive Officer	2020-03-30 00:00:00.0
0001769091-20-000001	5011453	Chris Palmisano	Chief Revenue Officer, Chief Operating Officer	2020-03-30 00:00:00.0
0001769091-20-000001	5011454	Chris Palmisano	Chief Revenue Officer, Chief Operating Officer	2020-03-30 00:00:00.0
0001807812-20-000001	5011455	Amie Garcia	Co-Owner	2020-03-30 00:00:00.0
0001769091-20-000002	5011433	Chris Bernard	CEO, Director and Chairman of the Board	2020-03-30 00:00:00.0
0001769091-20-000002	5011434	Ryan Queen	Vice President of Sales and Finance, Treasurer, Director	2020-03-30 00:00:00.0
0001769091-20-000002	5011435	Brittany Boeckle	Vice President of Production, Secretary, Director	2020-03-30 00:00:00.0
0001670254-20-000218	5011436	Patricia Swenton-Wall	Director	2020-03-28 00:00:00.0
0001670254-20-000218	5011437	Anthony Testa	Director	2020-03-28 00:00:00.0
0001670254-20-000218	5011438	Ting Zhu	Vice President	2020-03-05 00:00:00.0
0001670254-20-000218	5011439	Howard Shyng	Co-Founder & President	2020-03-05 00:00:00.0
0001746059-20-000097	5011456	Christopher Dial	Owner and CoFounder	2020-03-31 00:00:00.0
0001746059-20-000097	5011457	Michael Dial	Owner and CoFounder	2020-03-31 00:00:00.0
0001783580-20-000005	5011458	Alex Wang	Chief Executive Officer, Director	2020-03-31 00:00:00.0
0001783580-20-000005	5011459	Guillaume Torche	Chief Technology Officer, Director	2020-03-31 00:00:00.0
0001783580-20-000005	5011460	Mario Lazaro	Chief Information Officer, Directory	2020-03-31 00:00:00.0
0001665160-20-000283	5011440	Keith F. Duffy	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-03-31 00:00:00.0
0001665160-20-000285	5011461	Koustubh Parulekar	CEO, Principal Executive Officer and Director, President, Principal Financial Officer and Principal Accounting Officer	2020-03-31 00:00:00.0
0001665160-20-000285	5011462	Sankalpa Dashrath	Secretary and Non-Executive Director	2020-03-31 00:00:00.0
0001807883-20-000001	5011463	Kevin Jackey	Managing Partner	2020-03-31 00:00:00.0
0001796828-20-000003	5011464	Christopher Senegal	President/CEO	2020-03-31 00:00:00.0
0001665160-20-000288	5011441	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-03-31 00:00:00.0
0001746059-20-000099	5011465	Charles Webber	Owner and Founder	2020-03-31 00:00:00.0
