ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001670254-18-000359	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	350000.0	2018-07-31	1	21891	33963	8815	15474	1865	3901	12638	5627	26109	23753	109012	83905	-85851	-50813	-163	-290	-41993	-23893
0001738944-18-000008	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of 7% commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd Notes of the issuer that is equal to two (2.0%) percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	25000	1.0		25000.0	Y	Other	At the Company's discretion	107000.0	2018-07-30	8	239251.46	190958.19	127950.46	107571.47	70267.2	40918.57	85101.86	30486.47	189812.81	135251.23	694505.15	552903.11	194878.08000000002	61159.78	0	0	-270034.5	102763.29000000001
0001670254-18-000358	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Convertible Note	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2019-01-25	1	95063	-10522	79391	1297	2400	0	11.76	1718	174644	0	30969	10577	29542	1343	0	0	-79110	-11240
0001670254-18-000357	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		5000	10.06	Pro-rated portion of the total principal value of $50,300; interests will be sold in increments of $10.06.	50300.0	Y	Other	As determined by the issuer	1066360.0	2019-01-18	25	867468	555052	102106	37876	0	56463	252342	217107	328267	98829	1179655	621833	216933	122835	0	0	103864	123767
0001665160-18-000757	6 percent	N/A	Other	Common Stock designated as Medex or MDX	500000	0.02	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-22	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000353	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Class A Common Stock	12000	8.32	For this Offering, we set the valuation based on internal analyses, including the performance and price of previous rounds, the subsequent growth and development of our community, and the early performance of our first projects.	99840.0	Y	Other	As determined by the issuer	901888.0	2018-07-31	5	1154234	694289	611755	638309	132822	1000	0	8374	0	0	415372	23096	257156	16684	0	0	-1922699	-1272622
0001665160-18-000755	6 percent	N/A	Common Stock		6666	1.5	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-10-01	11	848162	657276	122951	204828	0	0	17680	5740	97374	184279	183713	179746	116793	83695	0	0	-391149	-230111
0001746343-18-000003	NextSeed charges 10% of the total Offering Amount as compensation for its services in connection with the Offering; provided only 5% is charged on amounts raised from investors referred by the issuer.	None	Debt				the face value of the note	50000.0	Y	First-come, first-served basis		107000.0	2018-09-27	3	298301.77	0	264501.97000000003	0	0	0	36.33	0	0	0	0	0	0	0	0	0	-1734.56	0
0001665160-18-000751	6 percent	N/A	Other	Series B Common Stock	4000	2.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-29	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001739398-18-000002	$3,500 upfront fee plus %6.5 of gross proceeds raised	none	Other	Units of membership interest	100	100.0	equidam.com	10000.0	Y	First-come, first-served basis		1070000.0	2018-10-31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001746343-18-000001	NextSeed charges 10% of the total Offering Amount as compensation for its services  in connection with the Offering; provided only 5% is charged on amounts raised from investors referred by the issuer.	None	Debt				the face value of the note	50000.0	Y	First-come, first-served basis		107000.0	2018-09-15	3	298301.77	0	264501.97000000003	0	0	0	36.33	0	0	0	0	0	0	0	0	0	-1734.56	0
0001725941-18-000004	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Crowd Safe	50000	1.0	Arbitrary	50000.0	Y	First-come, first-served basis		500000.0	2018-07-30	0	1957.49	1306.6100000000001	1957.49	1306.6100000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000365	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		2858	3.5	At issuer's discretion	10003.0	Y	First-come, first-served basis		1069999.0	2018-08-31	24	1081758	703984	47589	133237	51873	90625	111736	379357	0	48189	7921690	6396944	6725381	5630951	0	0	310268	39562
0001665160-18-000741	6 percent	N/A	Other	Non-Voting Common Stock designated as PDEQ Tokens	6666	1.5	N/A	9999.0	Y	Other	At issuer's discretion	106999.5	2018-10-29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000744	6 percent	N/A	Common Stock		666	15.0	N/A	9990.0	Y	Other	At issuer's discretion	83055.0	2018-09-28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25964.29	-47416.68
0001665160-18-000748	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000746	10 percent	N/A	Other	Preferred Membership Unit	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-29	3	7852	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	-2888	0
0001740484-18-000004	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of six percent (6.0%) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Token DPA, Series S-1 DPAs (Debt Payable by Assets) of the issuer that is equal to two percent (2.0%) of the total number of DPAs sold by the issuer in this Offering.	Other	Token DPA, Series S-1 DPAs (Debt Payable by Assets)	10000	1.0		100000.0	Y	Other	At the Company's discretion	1070000.0	2018-12-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000738	6 percent	N/A	Other	Class B Common Stock	2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-29	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001735090-18-000004	6.0% of the amount raised.	2% of the Securities being issued in this Offering.	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	Other	Oversubscriptions will be allocated at the Company's discretion.	1070000.0	2018-07-23	6	131874	8194	125050	7119	6423	1075	200359	64174	1150000	650000	172851	88818	17266	13206	0	0	-525667	-211316
0001746291-18-000003	Title3Funds would bE paid 3% of total amount raised	Not Applicable	Common Stock		136700	2.89	Valuation method based on a discounted cash flow	395109.0	N				2018-11-09	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000733	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-25	3	6388	15937	27	2447	0	382	10596	13836	2038	2018	10058.1	19575.74	8341	10610	0	0	-42436	-43389
0001665160-18-000731	10 percent	N/A	Other	Membership Unit	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-26	16	4152	3031	20	20	0	0	7572	7795	0	0	423123	294918	0	0	0	0	1344	-16755
0001665160-18-000735	10 percent	N/A	Common Stock		23809	0.42	N/A	9999.78	Y	Other	At issuer's discretion	106999.62	2018-10-26	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001684321-18-000004	7% of actural funds raised and closed.	None	Debt			2000.0	Per Bond	500000.0	Y	First-come, first-served basis		1000000.0	2019-01-31	2	286362	284040	86	964	223116	219916	96032	90808	0	0	19899	19526	0	0	0	0	-2902	9149
0001747720-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-09-28	1	120951	23293	31585	23293	500	0	99917	767	224917	50767	0	0	0	0	0	0	-78778	-27474
0001734260-18-000003	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of Crowd SAFE (Simple Agreement for Future Equity)	50000	1.0	Arbitrary	50000.0	Y	First-come, first-served basis		1070000.0	2018-10-31	11	1501632	366542	773992	197762	0	0	203129	51360	2725300	570000	198	97	0	0	0	0	-1175006	-255218
0001734260-18-000002																																
0001737017-18-000005	5.0%	The intermediary will receive a Promissory Note (Revenue Sharing Interest) in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Promissory Notes issued in the Offering.	Other	Revenue Sharing Promissory Notes	50000	1.0		50000.0	Y	Other	At Company's discretion	1070000.0	2018-07-25	43	2449558	0	1367	0	8932	0	248469	0	1406805	0	1033094	0	266262	0	0	0	-205715	0
0001568609-18-000006	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-08-10	46	1048252	864393	852452	669912	7946	1149	376363	350357	471021	0	2301241	2556118	621770	610482	35845	22086	-158909	387729
0001670254-18-000351	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Convertible Note	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2019-01-22	4	24965.61	0	24965.61	0	0	0	0	0	0	0	36.83	0	44.35	0	0	0	-76501.06	0
0001670254-18-000350	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		5000	10.06	Pro-rated portion of the total principal value of $50,300; interests will be sold in increments of $10.06.	50300.0	Y	Other	As determined by the issuer	1066360.0	2019-01-18	25	867468	555052	102106	37876	0	56463	252342	217107	328267	98829	1179655	621833	216933	122835	0	0	103864	123767
0001669191-18-000363	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		1429	7.0	The valuation methodology utilized a future earnings/cash flow discount model over a 7-year period.	10003.0	Y	First-come, first-served basis		1069950.0	2018-08-07	6	0	283113	0	115512	0	779	0	894838	0	0	0	486311	0	484755	0	0	0	1435822
0001669191-18-000361	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		5989	1.67	Issuer used the Gust Launch valuation tool.	10001.630000000001	Y	First-come, first-served basis		106998.57	2018-07-21	1	1500	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	-59064	0
0001748169-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		28439	0.8791		25000.0	Y	First-come, first-served basis		1070000.0	2018-09-14	5	0	0	0	0	0	0	14388	0	0	0	0	0	0	0	0	0	-14388	0
0001665160-18-000729	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-25	53	2955473	4449964	16601	281310	133501	148977	527974	79541	1267072	1645046	7429226	6693539	3650183	3187339	0	0	-518505	-769100
0001670777-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		800000.0	2018-09-21	1	67180	63086	22489	4618	6673	4580	114292	109986	375000	175000	89956	62207	104184	51629	0	0	-200212	-190043
0001670254-18-000347	4% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2019-01-18	31	3112269	3965530	66222	64892	290062	204952	2123810	978856	5403164	4849807	2293065	2562441	1066819	-1528380	77989	64335	-3492801	-4728585
0001745004-18-000002	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	The Grocery Runners will issue a Simple Agreement for Future Equity. The first $10,000 subscribed will receive a 30% discount. All incremental investment will receive a 20% discount. Both of these discounts will be against a $2,000,000 Valuation Cap.	10000	1.0	Interests are sold in $1.00 increments and is convertible to a share of stock described in the attached SAFE agreement	10000.0	Y	Pro-rata basis		107000.0	2018-11-05	4	27502	8023	27502	8023	0	0	0	319	8022.4800000000005	8023	87275.3	7700	38684.950000000004	3080	0	0	-38520.48	-48319
0001742335-18-000002	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	Suite Seat LLC dba Apex Sports will issue a Simple Agreement for Future Equity. The investor will receive a 20% discount with no valuation cap on the instance of future shares.	10000	1.0	Interests are sold in $1.00 increments and are convertible to a share of stock described in the SAFE agreement	10000.0	Y	Pro-rata basis		107000.0	2018-09-24	3	7463.6	0	7463.6	0	0	0	0	0	0	0	0	0	0	0	0	0	-13949.65	0
0001665160-18-000727	10 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-10-23	10	12474.28	0	505.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001747732-18-000001	1. The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2. The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No.	Other	Membership Unit	7000	7.5		52500.0	Y	First-come, first-served basis		1065000.0	2019-03-31	3	56055	18905	42355	18905	0	0	2410	968	0	0	725721	559056	23126	23665	0	0	51047	86489
0001665160-18-000725	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-08-23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000724	6 percent	N/A	Other	Class B Nonvoting Capital Interest	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-07-23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2075	-2234
0001726073-18-000007	10%	None	Other	Partnership Equity	390	1000.0	Total capital required for project completion plus cost of raise to acquire 100% interest in the partnership divided by 390.	390000.0	Y	First-come, first-served basis		410000.0	2018-05-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000723	10 percent	N/A	Other	Class A Common Stock	1000000	0.01	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-23	4	557.32	-474.1	339.78000000000003	-712.83	217.54	238.73000000000002	0	1951	0	0	55765.23	42843	26645.48	22820.600000000002	0	0	9188.460000000001	10380.75
0001737259-18-000005	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		40000	0.25	Pro-rated portion of the total principal value	10000.0	Y	First-come, first-served basis		60000.0	2018-09-22	1	26876	26857	3156	0	0	0	87657	16857	0	0	150569	5000	126960	0	0	0	-60501	-25741
0001665160-18-000721	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-01	5	7021266	6813530	90000	20000	45000	15000	109137	199345	0	0	171243	30450	50922	4720	0	0	-483679	-309270
0001670254-18-000344	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	250000.0	2018-10-30	1	66913.24	116117.98	16335.970000000001	60036.6	0	2200	240	815	150944.59	136636.92	316006.36	79104.02	0	0	0	0	-62937.41	-21333.94
0001742335-18-000001	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	Suite Seat LLC dba Apex Sports will issue a Simple Agreement for Future Equity. The investor will receive a 20% discount with no valuation cap on the instance of future shares.	10000	1.0	Interests are sold in $1.00 increments and are convertible to a share of stock described in the SAFE agreement	10000.0	Y	Pro-rata basis		107000.0	2018-09-24	3	7463.6	0	7463.6	0	0	0	0	0	0	0	0	0	0	0	0	0	-13949.65	0
0001665160-18-000720	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-10	11	810893.17	787233.71	413809.71	454610.53	1354.09	28935.64	341311.77	373512.94	1488711.82	1542911.82	939146	998930.49	256623.83000000002	262053.94	3450	3450	125773.71	125609.09
0001665160-18-000718	6 percent	N/A	Common Stock		2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-21	4	15022	0	15007	0	15	0	56398	0	120000	0	0	0	0	0	0	0	-287441	0
0001665160-18-000717	6 percent	N/A	Other	Membership Units	6250	1.6	$1.60 per unit for the first 30 days, $2.00 per unit thereafter	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-20	6	26303.16	0	29232.29	0	0	0	0	0	0	0	12118.92	0	156979.84	0	0	0	-164902.84	0
0001745081-18-000002	6% of the closing amount raised + pass-through and registration fees	n/a	Other	Revenue Share	40	500.0	Minimum investment is $500.00, as determined by the issuer	20000.0	Y	First-come, first-served basis		50000.0	2018-12-23	0	12500	0	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001735522-18-000004																																
0001739119-18-000002	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of Crowd SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		500000.0	2018-10-31	0	14579	10972	14579	10972	0	0	14657	6573	0	0	66304	25932	24348	7429	0	0	-4477	1477
0001665160-18-000715	6 percent	N/A	Other	Preferred Non-Voting Stock	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-23	15	114513	0	91616	0	0	0	0	0	0	0	0	0	0	0	0	0	-737	0
0001665160-18-000713	6 percent	N/A	Common Stock		25000	0.4	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-09-21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001736304-18-000004	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of 7.0% (seven percent) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	500000.0	2018-07-16	5	206572	63161	21209	184	77400	0	393777	139193	0	0	114405	7400	181370	27575	0	0	-843673	-636157
0001743775-18-000004	1) The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No	Preferred Stock		300000	0.5		150000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	1	25534	29159	805	447	0	0	8500	4000	0	0	50728	39327	25581	12700	1438	938	-8125	-16715
0001665160-18-000710	6 percent	N/A	Other	Class B Common Stock	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001745517-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		550000.0	2018-09-14	3	126465	0	125936	0	0	0	10953	0	0	0	0	0	0	0	0	0	-84537	0
0001739109-18-000004	$5,000 plus 6% of amounts raised in offering.	None.	Preferred Stock		200000	5.3500000000000005		14980.0	Y	First-come, first-served basis		1070000.0	2018-08-06	7	321563	0	200063	0	0	0	126653	0	0	0	0	0	0	0	0	0	-5090	0
0001746444-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		750000.0	2018-09-21	2	0	0	0	0	0	0	2927	0	0	0	0	0	0	0	0	0	-3477	0
0001746725-18-000001	Intermediary will receive 7% of offering proceeds	none	Other	DUSTO, Debt until Security Token Offering	2000	5.0	arbitrarily	10000.0	Y	First-come, first-served basis		1070000.0	2018-10-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001737259-18-000004	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		100000	0.25	Pro-rated portion of the total principal value	25000.0	Y	First-come, first-served basis		100000.0	2018-07-18	1	26876	26857	3156	0	0	0	87657	16857	0	0	150569	5000	126960	0	0	0	-60501	-25741
0001670254-18-000342	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $400,000; interests will be sold in increments of $1.	400000.0	Y	Other	As determined by the issuer	600000.0	2019-01-14	3	10975	0	3783	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000358	Up to 4.9% of amount raised for a successful offering	None.	Other	Units	1250	8.0	The valuation is at issuer's discretion.	10000.0	Y	First-come, first-served basis		1068000.0	2018-10-19	4	600	0	600	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0
0001665160-18-000707	10 percent	N/A	Other	Class B Common Stock	38461	0.26	N/A	9999.86	Y	Other	At issuer's discretion	106999.88	2018-10-18	1	7033.49	0	887.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000703	6 percent	N/A	Other	Class C Common Stock	200000	0.05	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001737259-18-000003	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		100000	0.25	Pro-rated portion of the total principal value	25000.0	Y	First-come, first-served basis		100000.0	2018-07-18	1	26876	26857	3156	0	0	0	87657	16857	0	0	150569	5000	126960	0	0	0	-60501	-25741
0001723146-18-000006	One percent (1%) of the gross amount raised.	No.	Other	Membership Units	37500	4.0		150000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	2	119100.49	0	119100.49	0	0	0	0	0	0	0	53927	0	24160	0	0	0	-82800	0
0001738942-18-000004	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		600000.0	2018-07-13	6	226214	0	30565	0	0	0	5784	0	0	0	4766	0	-3700	0	0	0	-22669	0
0001743775-18-000003	1) The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No	Preferred Stock		300000	0.5		150000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	1	25534	29159	805	447	0	0	8500	4000	0	0	50728	39327	25581	12700	1438	938	-8125	-16715
0001739813-18-000003																																
0001665160-18-000701	6 percent	N/A	Common Stock		3401	2.94	N/A	9998.94	Y	Other	At issuer's discretion	1069998.3	2018-09-17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000699	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-02	5	165095.4	0	595.96	0	20026.25	0	24240.74	2400	0	0	26285	0	21690.44	0	800	-800	-2140.34	-800
0001747174-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		600000.0	2018-09-21	3	0	0	0	0	0	0	733	0	0	0	0	0	0	0	0	0	-733	0
0001723146-18-000005	One percent (1%) of the gross amount raised.	No.	Other	Membership Units	37500	4.0		150000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	2	119100.49	0	119100.49	0	0	0	0	0	0	0	53927	0	24160	0	0	0	-82800	0
0001738944-18-000007	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of 7% commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd Notes of the issuer that is equal to two (2.0%) percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	25000	1.0		25000.0	Y	Other	At the Company's discretion	107000.0	2018-07-30	8	239251.46	190958.19	127950.46	107571.47	70267.2	40918.57	85101.86	30486.47	189812.81	135251.23	694505.15	552903.11	194878.08000000002	61159.78	0	0	-270034.5	102763.29000000001
0001733803-18-000003	NextSeed charges a % of the total Offering Amount (10%); provided NextSeed will only charge 5% of amount raised from investors that were introduced by the Issuer	None	Debt				Face value of the note	100000.0	Y	First-come, first-served basis		175000.0	2018-06-28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001727744-18-000003	7% of the funds raised. $3,500 has been paid initially.	None.	Other	Simple Agreement for Future Equity + Revenue Participation	100	100.0	Arbitrarily determined.	10000.0	Y	First-come, first-served basis		107000.0	2018-07-31	0	11929	0	11877	0	0	0	27635	0	0	0	0	0	0	0	0	0	-9465	0
0001738985-18-000002	1. The issuer shall pay the intermediary a fee equal to five percent (5%) of the gross amount raised. 2. The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No.	Common Stock		50000	2.0		100000.0	Y	First-come, first-served basis		1000000.0	2019-05-01	7	402889	380986	168927	65350	55285	32540	613214	717742	1123183	609279	1405352	1569398	1321906	1110193	5467	1717	-387473	-54705
0001745469-18-000002	6% of the closing amount raised + pass-through and registration fees	na	Common Stock		150	200.0	Pro-rated portion of the total principal value	30000.0	Y	First-come, first-served basis		100000.0	2018-11-13	19	809267	820407	231	-30799	14318	22047	448894	357847	1265593	1346186	887572	869229	823443	717305	0	0	-593736	-783734
