ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001722994-18-000001	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		47	211.0	Pro-rated portion of the total principal value.	10000.0	Y	First-come, first-served basis		52750.0	2018-01-16	7	102000	74729	6422	1656	49000	0	82977	25000	85878	98150	205377	93127	47353	13910	0	0	0	0
0001704837-18-000001	the insurer will pay the intermediary a success fee of 6.5% of which $2,500 was paid up front.	none	Other	Revenue Participation Rights	100	250.0	arbitrary	25000.0	Y	First-come, first-served basis		1070000.0	2018-04-20	0	996839	0	0	0	0	0	22495	0	121829	0	0	0	0	0	0	0	-57485	0
0001672227-18-000001																																
0001717615-18-000002	FlashFunders will receive a 5% cash commission on all sales through the portal (e.g., $5,000 cash on a raise of $100,000), and will be reimbursed for out of pocket expenses it pays or incurs on behalf of the Issuer in connection with the offering.		Other	Preferred Membership Interests	300	500.0	Determined by the company.	150000.0	Y	Other	At the company's discretion.	1000000.0	2018-12-31	0	17716	0	17716	0	0	0	0	0	0	0	0	0	0	0	800	0	-32284	0
0001721104-18-000001	Cash commission of 5% of amount raised	5% of amount raised in the same SAFE as being offered.	Other	SAFE	200000	1.0	Determined by the Company	200000.0	Y	First-come, first-served basis		1070000.0	2018-03-22	12	57179	35620	39179	22620	0	0	0	0	902000	510000	634259	450958	294404	259288	800	1257	-828496	-682876
0001690165-18-000005	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in in the Offering.	Debt			1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-03-16	7	211442	31602	201857	31174	6139	62	543	8366	285543	11366	59247	52541	26710	9144	0	0	-73335	25685
0001690165-18-000003	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in in the Offering.	Other	Crowd Note	50000	1.0		500000.0	Y	Other	At the Company's discretion	1070000.0	2018-03-16	7	211442	31602	201857	31174	6139	62	543	8366	285543	11366	59247	52541	26710	9144	0	0	-73335	25685
0001727168-18-000001	7.0%	The intermediary will receive a number of Crowd Note Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Note Units sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-03-14	0	214354	0	214354	0	0	0	0	0	310000	0	0	0	0	0	0	0	-159757	0
0001726635-18-000001	5.0% of the amount raised	A commission equivalent to 2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		350000.0	2018-03-23	1	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	-8307	0
0001727469-18-000002	5.0% of the amount raised	A commission equivalent to 2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	40000	1.0		40000.0	Y	First-come, first-served basis		107000.0	2018-03-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000007	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 1.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Common Stock		16600	15.0	Dividing pre-money valuation ($18,568,740.00) by number of shares outstanding on fully diluted basis.	249000.0	Y	Other	As determined by the issuer	570000.0	2018-01-19	6	235552	22840	235552	19340	0	0	325768	3474	40000	40000	0	0	0	0	0	0	-551465	-25278
0001724714-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer	25000.0	Y	First-come, first-served basis		900000.0	2018-03-23	5	197422	8688	156683	8260	0	0	72545	0	214000	0	0	0	0	0	0	0	-157811	-1014
0001717408-18-000001	5.0%	2% of the Securities being issued in this Offering	Other	Crowd SAFE	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2017-12-31	2	0	0	24540	44646.73	0	0	0	85	0	0	19066.84	97	22732	0	0	0	190781	-438
0001674439-18-000002	The intermediary will get paid 8% success fee.	None	Common Stock		10000	2.0	Equidam valuation report	20000.0	Y	First-come, first-served basis		100000.0	2018-04-20	2	12461	35873	3877	27303	0	0	0	0	92150	63799	0	0	0	0	2392	0	-102832	-48127
0001724714-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer	25000.0	Y	First-come, first-served basis		900000.0	2018-03-23	5	197422	8688	156683	8260	0	0	72545	0	214000	0	0	0	0	0	0	0	-157811	-1014
0001726531-18-000003	7.0%	The intermediary will receive a number of Crowd Note Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Note Units sold by the issuer in in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-03-12	2	83610	85158	11058	59082	0	0	0	41587	156626	154069	300	2106	5936	3169	0	400	37482	-57298
0001665160-18-000040	6 percent	N/A	Common Stock		3333	3.0	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-01-14	3	11500	0	1000	0	0	0	0	0	78000	0	0	0	0	0	0	0	-78775	0
0001726531-18-000001	7.0%	The intermediary will receive a number of Crowd Note Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Note Units sold by the issuer in in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-03-12	2	83610	85158	11058	59082	0	0	0	41587	156626	154069	300	2106	5936	3169	0	400	37482	-57298
0001665160-18-000039	StartEngine Capital will receive a 5% commission on all sales through the portal: Issuer will pay a 2.5% commission, based on the amount of investments raised, and Investors will pay StartEngine a 2.5% surcharge, based on the amount invested.	None	Debt			1.0		50000.0	Y	Other	First-come, first-served basis, at the sole discretion of the company, up to $1,070,000	1000000.0	2018-03-02	5	1244012	2058	407725	2058	0	0	159315	0	170000	0	36764	0	27902	0	0	0	-453656	-33048
0001719970-18-000001	7% success fee with $3500 prepaid	none	Other	Class A membership units non-voting	20000	1.0	prior funding	20000.0	Y	First-come, first-served basis		1070000.0	2018-03-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001724740-18-000001	3.0% of the amount raised	2% in the form of a Note being issued in this Offering	Debt			1.0		50000.0	Y	Other	At the Company's discretion.	1070000.0	2018-01-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001668287-18-000005	5% of amount raised	none	Common Stock		150000	1.0		150000.0	Y	Pro-rata basis		250000.0	2018-04-30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001717615-18-000001	FlashFunders will receive a 5% cash commission on all sales through the portal (e.g., $5,000 cash on a raise of $100,000), and will be reimbursed for out of pocket expenses it pays or incurs on behalf of the Issuer in connection with the offering.		Other	Preferred Membership Interests	300	500.0	Determined by the company.	150000.0	Y	Other	At the company's discretion.	1000000.0	2018-12-31	0	17716	0	17716	0	0	0	0	0	0	0	0	0	0	0	800	0	-32284	0
0001670254-18-000005	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	150000	1.0	Pro-rated portion of the total principal value of $150,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	150000.0	Y	Other	As determined by the issuer	480000.0	2018-04-30	1	278595	347442	22835	41010	0	0	11444	11828	74813	77415	0	0	0	0	137	14215	-65861	22550
0001720033-18-000001	5% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-04-30	0	111962	65812	13726	9926	51820	0	50000	50000	0	0	247468	205714	113897	111045	0	0	-28273	-89770
0001719701-18-000001	7.0%	The intermediary will receive a number of units of Crowd SAFE of the issuer that is equal to 2.0% (two percent) of the total number of units of Crowd SAFE sold by the issuer in in the Offering.	Other	Crowd Safe (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	107000.0	2017-12-15	0	134278.26	0	1352.9	0	0	0	0	0	0	0	0	0	0	0	0	0	-221.74	0
0001724453-18-000001	7.0%	The intermediary will receive a number of SAFT Units of the issuer that is equal to 2.0% (two percent) of the total number of SAFT Units sold by the issuer in in the Offering.	Other	SAFT (Simple Agreement for Future Tokens)	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-01-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000035	6 percent	N/A	Other	Series B-1 Preferred Stock	6667	1.5	N/A	10000.5	Y	Other	At issuer's discretion	1069995.5	2018-04-13	5	1386490	1150060	744024	141992	66476	35032	2570	0	6500	3000	77500	82010	29653	117998	0	0	-1182555	-2338455
0001665160-18-000033	6 percent	N/A	Other	Convertible Note	100000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-12-31	5	2321	0	0	0	0	0	23849	0	0	0	0	0	0	0	0	0	-22328	0
0001705841-18-000001	4.9% of amount raised for a successful offering.	None.	Common Stock		23809	0.42	To value the company, management utilized financials and valuations from a previous platform in a similar industry that was built by the founders. In addition, management used market research and comparisons to competitors.	9999.78	Y	First-come, first-served basis		106999.2	2018-01-02	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-847	0
0001665160-18-000032	6 percent	N/A	Other	Convertible Note	100000	50.0	N/A	10000.0	Y	Other	At issuer's discretion	250000.0	2018-03-01	3	6388	15937	27	2447	0	382	10596	13836	2038	2018	10058.1	19575.74	8341	10610	0	0	-42436	-43389
0001670254-18-000004	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-12-28	1	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000003	0% of the offering amount.	No	Other	Revenue Participation Rights	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	308900.0	2017-10-27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001723348-18-000002	2.0% of the offering amount upon a successful fundraise.	No.	Debt			1.0	Pro-rated portion of the total principal value of $25,000	10000.0	Y	First-come, first-served basis		50000.0	2018-03-08	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001716791-18-000001	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0	Determined arbitrarily	25000.0	Y	First-come, first-served basis		1070000.0	2018-01-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000030	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-10	8	308998	0	75987	0	0	0	0	0	326306	0	1000	0	551	0	0	0	-17408	0
0001665160-18-000026	6 percent	N/A	Common Stock		26315	0.38	N/A	9999.7	Y	Other	At issuer's discretion	434999.68	2018-04-10	1	667	102	667	102	0	0	8748	1898	45422	42450	0	0	0	0	0	0	-8319	-46294
0001665160-18-000024	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-01-08	5	388656	0	88656	0	0	0	58000	0	168000	0	326339	0	200000	0	450	0	88206	0
0001665160-18-000022	5 percent	N/A	Common Stock		5867	4.26	N/A	24993.420000000002	Y	Other	At issuer's discretion	999996.66	2018-01-20	10	966727	1020397	29833	3180	0	0	2717460	2260666	1923673	1280010	221160	0	-269414	0	0	0	-1154127	-672032
0001723949-18-000006	Thrivera Ventures (dba Wunderfund) takes a 6-8% sliding scale success fee.	None	Other	Fatwood, LLC (dba ALTO Pizza Kitchen + Bar) will issue a Simple Agreement for Future Equity. The investor will get future shares against a $7,500,000 pre-money valuation cap.	5000	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	50000.0	Y	Pro-rata basis		100000.0	2018-03-30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000021	6 percent	N/A	Common Stock		8928	1.12	N/A	9999.36	Y	Other	At issuer's discretion	106999.2	2018-04-23	5	38692.43	20254.25	35977.16	17677.98	0	0	0	0	3878.33	278.33	21487.2	5002.21	15930.42	11955.29	0	0	-20742.82	-42971.47
0001706939-18-000001	The funding portal charges $3,500.00 upfront which will be credited against the 4.0% success fee.	None	Common Stock		4551	8.790000000000001	Equidam.com	40000.0	Y	First-come, first-served basis		1000070.0	2017-12-31	6	22561	0	1636	0	5170	0	0	0	52952	0	263133	0	-756	0	0	0	-33981	0
0001668287-18-000003	5% of total amount raised		Common Stock		100000	1.0		100000.0	Y	Pro-rata basis		1000000.0	2018-04-23	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669753-18-000002	5.0% of the amount raised	A commission equivalent to 2% of the Securities being issued in the Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		535000.0	2018-03-09	3	7826	16989	7426	16989	0	0	213561	9252	0	0	10397	20347	0	0	0	0	-215815	-31815
0001669753-18-000001	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		212418	1.53		25000.0	Y	First-come, first-served basis		325000.0	2017-12-08	3	7826	16989	7426	16989	0	0	13561	9252	0	0	10397	20347	0	0	0	0	0	0
0001670254-18-000002	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	803359.0	2018-01-16	10	127192	48382	127192	24475	0	0	13347	53199	20188	122545	124657	205606	0	0	0	0	-160907	-75996
0001669191-18-000012																																
0001665160-18-000018	6 percent	N/A	Common Stock		8928	1.12	N/A	9999.36	Y	Other	At issuer's discretion	106999.2	2018-04-09	5	38692.43	20254.25	35977.16	17677.98	0	0	0	0	3878.33	278.33	21487.2	5002.21	15930.42	11955.29	0	0	-20742.82	-42971.47
0001665160-18-000015	6 percent	N/A	Common Stock		2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-09	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001690447-18-000001	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-02-19	2	186328	46083	57849	8676	20687	18272	350439	393022	225000	145000	210835	149300	37142	116350	0	0	-54795	-355447
0001715496-18-000001	6% of the closing amount raised + pass-through and registration fees	None	Debt			100.0	Minimum investment is $100.00, as determined by the issuer.	10000.0	Y	First-come, first-served basis		100000.0	2017-12-22	4	12344	0	1720	0	0	0	11038	0	0	0	29478	0	30984	0	0	0	-1506	0
0001719434-18-000001	6% of the closing amount raised + pass-through and registration fees	N/A	Common Stock		10000	100.0	Pro-rated portion of the total principal value.	10000.0	Y	First-come, first-served basis		1000000.0	2018-01-10	7	30000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000013	6 percent	N/A	Other	Revenue Participation Rights	100000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-03-09	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000012	6 percent	N/A	Other	Series Seed Preferred Stock with SAFT	1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001664957-18-000001	5.0% of the amount raised in the Offering	A cash commission equivalent to 2.0% of the Securities being issued in the Offering	Other	SAFEs (Simple Agreements for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		287000.0	2017-12-31	12	422500	0	258220	0	21869	0	246684	0	1200000	0	140580	0	189003	0	0	0	-1041976	0
0001719882-18-000001	5.0% of the amount raised.	A commission equivalent to 2% of the Securities being issued in this Offering.	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-01-26	0	0	0	0	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000011	6 percent	N/A	Other	Convertible Note	10000	100.0	N/A	10000.0	Y	Other	At issuer's discretion	148234.0	2018-04-04	4	1195	226	1195	226	0	0	0	0	0	0	0	0	0	0	0	0	-80591	-40774
0001723348-18-000001	2.0% of the offering amount upon a successful fundraise.	No.	Debt			1.0	Pro-rated portion of the total principal value of $25,000	10000.0	Y	First-come, first-served basis		50000.0	2018-03-08	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001726062-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Other	Series Seed Preferred Stock	56328	0.44383		25000.0	Y	First-come, first-served basis		1070000.0	2018-03-09	10	0	0	0	0	0	0	0	0	15641	0	0	0	0	0	0	0	-15641	0
0001665160-18-000008	6 percent	N/A	Other	Convertible Note	10000	100.0	N/A	10000.0	Y	Other	At issuer's discretion	308000.0	2018-04-04	1	329742	409150	2961	4906	23308	0	221274	122653	0	0	30747	0	221252	141042	0	0	-419129	-379592
0001665160-18-000006	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-12-28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000011	Up to 4.9% of amount raised for a successful offering	None.	Other	Class B Units	2040	4.9	At issuer's discretion, based upon feedback from various investors.	9996.0	Y	First-come, first-served basis		699999.3	2018-04-02	1	258379	199118	2460	7613	3500	0	0	0	0	0	90802	0	2851	0	0	0	-21341	-208922
0001665160-18-000003	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2017-12-29	4	259	0	259	0	0	0	1351	0	0	0	0	0	0	0	0	0	-1271	0
0001665160-18-000005	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2017-12-27	1	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000009	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		10000	1.0	Our valuation is based on a combination of deals done for companies at this stage, a valuation of our company done by a private equity firm ($8.25 million) and an int... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	10000.0	Y	First-come, first-served basis		107000.0	2018-02-26	11	60	126	60	126	0	0	13135	0	0	0	0	8002	0	0	0	0	-23705	-257389
0001665160-18-000004	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-12-29	6	384	670	384	670	0	0	1000	2709	0	0	55260	0	45295	0	0	0	-131389	-6994
0001723949-18-000004	Thrivera Ventures (dba Wunderfund) takes a 6-8% sliding scale success fee.	None	Other	Fatwood, LLC (dba ALTO Pizza Kitchen + Bar) will issue a Simple Agreement for Future Equity. The investor will get future shares against a $7,500,000 pre-money valuation cap.	5000	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	50000.0	Y	Pro-rata basis		100000.0	2018-03-30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000002	6 percent	N/A	Common Stock		100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-12-27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000001	5 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2017-12-27	11	1937	2219	947	2219	0	0	0	0	74485	8697	0	0	635732	276138	0	0	-636241	-276138
0001722007-18-000003	2.0% of the offering amount upon a successful fundraise.	No.	Debt			1.0	Pro-rated portion of the total principal value of $35,000.	35000.0	Y	First-come, first-served basis		40000.0	2018-02-22	12	446291	436132	-334	2457	0	0	15164	12009	406167	406402	294959	238442	117065	98369	15599	12124	-3455	-4784
0001670254-18-000001	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $25,000; interests will be sold in increments of $1.	25000.0	Y	Other	As determined by the issuer	100000.0	2018-01-30	1	8920	22826	82	1146	0	0	11182	50051	57259	116204	252685	320670	86637	112697	-22127	-68	-2868	18647
0001715237-18-000001	7.0%	The Intermediary will receive Revenue Participation Rights in a principal amount that is equal to 2% (two percent) of the aggregate dollar amount of all Revenue Participation Rights issued in the Offering.	Other	Revenue Participate Rights	100000	1.0		100000.0	Y	Other	At the Company's discretion	1007000.0	2017-11-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001708151-18-000001	Five percent (5%) of the gross amount raised.	No.	Common Stock		1000	10.0		10000.0	Y	First-come, first-served basis		107000.0	2017-12-27	20	154272	39916	25127	32618	35290	0	30000	30000	0	0	706330	297002	239713	89450	94862	21982	3956	-3548
0001669191-18-000006	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		202	49.5	The valuation was determined by the valuation cap of convertible notes that we have negotiated with TechStars Mobility.	9999.0	Y	First-come, first-served basis		1069992.0	2018-04-02	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000003	Up to 4.9% of amount raised for a successful offering	None.	Other	Class B Units	1785	5.6000000000000005	At issuer's discretion, based upon feedback from various investors.	9996.0	Y	First-come, first-served basis		700000.0	2018-04-02	1	258379	199118	2460	7613	3500	0	0	0	0	0	90802	0	2851	0	0	0	-21341	-208922
0001644600-17-000174																																
