ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001671999-18-000002	2	Daniil Tseytlonok	CTO	2018-04-06
0001671999-18-000002	1	Yevgen Prudchyenko	CEO	2018-04-06
0001726190-18-000001	1	/s/ Cathrine Thibault	CEO	2017-10-30
0001726190-18-000001	2	/s/ Justin Thibault	financial officer / accounting officer	2017-10-30
0001734318-18-000001	1	Pace Ellsworth	CEO and Manager	2018-04-09
0001670254-18-000117	1	Jim McNelly	Managing Partner	2018-04-06
0001726073-18-000004	1	Scott Bachman	Manager of Crudefunders	2018-04-06
0001665160-18-000277	1	Richard L Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-06
0001665160-18-000278	2	David Dahan	Principal Financial Officer and Principal Accounting Officer	2018-04-06
0001665160-18-000278	1	Atara Dzikowski	CEO and Director	2018-04-06
0001670254-18-000119	1	Jacob Iest	CFO	2018-04-06
0001670254-18-000119	2	Arthur Moye	CEO	2018-04-06
0001731872-18-000002	1	Jeff Stevens	Founder	2018-04-05
0001731872-18-000002	2	Genevieve Barlow	Co-Founder	2018-04-05
0001660945-18-000005	1	Sam Polk	CEO	2018-04-06
0001670254-18-000114	1	Adrin Sada Cueva	Board Member	2018-03-30
0001670254-18-000114	3	Gary Mekikian	Co-founder and CEO	2018-03-08
0001670254-18-000114	2	Tigran Mekikian	Board Member	2018-03-09
0001735880-18-000001	1	John Stealey	Director	2018-04-06
0001727471-18-000004	1	Chris Rushing	COO	2018-04-05
0001727471-18-000004	4	Brendan Joyce	CTO	2018-04-05
0001727471-18-000004	3	Rob McCorkle	Head of Business Development	2018-04-05
0001727471-18-000004	2	Mark Garrison	CEO	2018-04-05
0001735494-18-000002	2	Nicole Willis	CEO	2018-04-06
0001735494-18-000002	1	Jameen Willis	Managing Director	2018-04-06
0001670254-18-000112	1	Chris Taylor	Producer / Writer	2018-04-05
0001670254-18-000110	2	Jacob William Teufert	CTO	2018-04-05
0001670254-18-000110	1	Jeffrey Gibson	COO	2018-04-05
0001670254-18-000110	3	Erik Franks	CEO	2018-04-02
0001732797-18-000003	1	John Orekunrin	Founder & CEO	2018-04-05
0001726635-18-000003	2	Kush Patel	Manager	2018-04-05
0001726635-18-000003	1	Obi Omile Jr	Manager	2018-04-05
0001679373-18-000001	1	Brandi LeAnn DeCarli	Director	2018-04-05
0001679373-18-000001	2	Scott Stewart Thompson	Director	2018-04-05
0001705954-18-000001	1	Martha Hernandez	Director	2018-04-05
0001733803-18-000001	1	Megan Tyrrell	Member	2018-04-04
0001733803-18-000001	2	Richmond Tyrrell	Member	2018-04-04
0001669191-18-000190	1	Matthew Gira	Principal Executive Officer	2017-09-25
0001669191-18-000190	4	Matthew Gira	Board Member	2017-09-25
0001669191-18-000190	3	Matthew Gira	Principal Accounting Officer	2017-09-25
0001669191-18-000190	2	Matthew Gira	Principal Financial Officer	2017-09-25
0001669191-18-000188	4	Michael Antaran	Board Member	2017-12-29
0001669191-18-000188	3	Michael Antaran	Principal Accounting Officer	2017-12-29
0001669191-18-000188	1	Michael Antaran	Principal Executive Officer	2017-12-29
0001669191-18-000188	2	Michael Antaran	Principal Financial Officer	2017-12-29
0001670254-18-000108	1	Eric Vaughn	Founder CEO/CTO	2018-04-03
0001665160-18-000276	1	Raghuram Balasubramanian	CEO, Principal Executive Officer, Director, Principal Accounting Officer, Principal Financial Officer	2018-04-04
0001665160-18-000276	2	Priya Krishnamurthy	Director	2018-04-04
0001665160-18-000271	1	Robert Laing	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000267	1	Frank Erik Banks	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000265	1	Sarbojeet Jana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000269	2	Steven Relis	Chief Financial Officer and Chief Accounting Officer	2018-04-03
0001665160-18-000269	1	Steve Vanechanos	Principal Executive Officer and Director	2018-04-03
0001665160-18-000266	1	Alan Safahi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000272	1	Frank Erik Banks	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000268	1	Quincy Acklen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000274	5	Douglas Smith	Director	2018-04-03
0001665160-18-000274	4	Diana Sole Wasko	Director	2018-04-03
0001665160-18-000274	3	Blake Cherrington	Principal Financial Officer and Principle Accounting Officer	2018-04-03
0001665160-18-000270	1	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000274	1	Tad Walden	CEO and Principal Executive Officer	2018-04-03
0001665160-18-000274	2	Mark Groves	Director	2018-04-03
0001665160-18-000264	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-03
0001665160-18-000264	2	Robert S. Marks	Director, Secretary	2018-04-03
0001719379-18-000003	1	/s/ Ryan Shea	Managing Director	2018-04-03
0001665160-18-000263	1	Glen Burchers	Director and Officer	2018-04-02
0001665160-18-000263	2	Richard Warwick	COO	2018-04-02
0001665160-18-000263	3	Brad Kayton	Director	2018-04-02
0001665160-18-000263	4	Utz Baldwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-02
0001669191-18-000183	4	Diego Mendes Alves	Board Member	2018-03-29
0001669191-18-000183	3	Diego Mendes Alves	Principal Accounting Officer	2018-03-29
0001669191-18-000183	1	Diego Mendes Alves	Principal Executive Officer	2018-03-29
0001669191-18-000183	2	Diego Mendes Alves	Principal Financial Officer	2018-03-29
0001669191-18-000180	1	Adam  Lopez	Principal Executive Officer	2018-03-17
0001669191-18-000180	4	David  Sabal	Board Member	2018-03-17
0001669191-18-000180	3	Adam  Lopez	Board Member	2018-03-17
0001669191-18-000180	2	Adam  Lopez	Principal Financial Officer	2018-03-17
0001665160-18-000262	1	Friso Schmid	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-02
0001665160-18-000262	2	Aike Muller	Principal Executive Officer and President	2018-04-02
0001670254-18-000104	3	Mike Maloney	Founder/CEO	2018-03-30
0001670254-18-000104	1	Richard J Whipple Jr	Board Member	2018-03-30
0001670254-18-000104	2	Jeffery Edward Ludwig	Board Member	2018-03-30
0001670254-18-000102	1	Marcel Favela	Co-Founder/Master Brewer	2018-03-30
0001665160-18-000260	1	Naqi Jaffrey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-03-30
0001670254-18-000102	3	Martin Favela	CFO / Operations Manager	2018-03-30
0001670254-18-000102	2	David Favela	CEO	2018-03-30
