ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001741462-18-000002	1) The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No.	Other	Membership Units	50000	1.0		50000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	10	17455	0	360	0	0	0	37158	0	0	0	362296	0	197073	0	8848	0	-19703	0
0001712427-18-000003	The intermediary will be paid success fees of 10% and already paid $500.00	None	Other	Simple agreement for future equity plus revenue participation	40	250.0	Arbitrary	10000.0	Y	First-come, first-served basis		107000.0	2018-07-31	0	1000	0	0	0	0	0	0	0	26000	0	0	0	0	0	0	0	-500	0
0001743775-18-000002	1) The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No	Preferred Stock		300000	0.5		150000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	1	25534	29159	805	447	0	0	8500	4000	0	0	50728	39327	25581	12700	1438	938	-8125	-16715
0001665160-18-000585	6 percent	N/A	Other	Convertible Promissory Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-09-18	3	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	-16611	0
0001665160-18-000582	6 percent	N/A	Other	Class B Common Stock	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000310	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 1.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	474000	1.0	Pro-rated portion of the total principal value of $474,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	474000.0	Y	Other	As determined by the issuer	895000.0	2018-12-14	30	1581349	1663168	15124	36559	110512	83523	696209	589590	1261690	1162874	2864027	3542172	-1773052	-2275207	-10593	-14158	-411234	-232932
0001743949-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-08-03	2	93625	55185	3466	6456	77063	20729	176161	49303	145000	0	279872	180664	-189499	-115732	0	0	-233418	-31753
0001736388-18-000003	6.0% of the amount raised	2% of the Securities issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-07-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001737477-18-000004	The funding portal is getting paid a 7% success fee less $3,500 already paid.	None.	Other	SAFE+REV (Simple Agreement for Future Equity and Revenue Participation)	1000	10.0	Arbitrarily	10000.0	Y	First-come, first-served basis		1070000.0	2018-07-09	0	0	0	1000	0	0	0	0	0	10233	0	0	0	0	0	0	0	0	0
0001735522-18-000003	The intermediary will get paid a success fee of 8% with $1,000 already paid.	None	Other	simple agreement for future equity + revenue participation	100	100.0	Arbitrarily	10000.0	Y	First-come, first-served basis		1070000.0	2018-08-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001648770-18-000003	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of six percent (6.0%) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to two percent (2.0%) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd Safe	25000	1.0	Arbitrary	25000.0	Y	First-come, first-served basis		1070000.0	2018-12-31	3	381176	493795	20051	32210	0	0	96059	42878	289603	281303	52116	39330	19599	43884	-1200	-1239	-311752	361228
0001702607-18-000005	intermediary will receive 8% success fee.	None	Common Stock		10000	1.0	Arbitrarily	10000.0	Y	First-come, first-served basis		1070000.0	2018-12-31	3	156071	93493	5	1	0	0	73564	9482	0	0	0	0	0	0	0	0	-1504	-589
0001731158-18-000004	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		287026	0.08710000000000001		25000.0	Y	First-come, first-served basis		1000000.0	2018-08-03	5	281860	375799	16060	210555	12861	0	431602	119459	1098384	932500	668508	154699	488325	190200	0	0	-598123	-352915
0001742846-18-000001	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Crowd Safe Units of SAFE (Simple Agreement for Future Equity	25000	1.0	Arbitrary	25000.0	Y	First-come, first-served basis		107000.0	2018-12-31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001743482-18-000001	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Crowd SAFE (Simple Agreement for Future Equity)	25000	1.0	Arbitrary	25000.0	Y	Other	At the Company's discretion	1070000.0	2018-12-31	6	1132361	267185	1109138	261285	0	0	2709737	1115033	0	0	425863	124652	0	0	0	0	-732905	-340005
0001742134-18-000004	Standard payment processing fee of 2.9%  plus $0.30 per donation allows for credit card processing and safe transfer of funds.	None	Other	Simple Agreement for Future Tokens	500000	4.0		500000.0	Y	First-come, first-served basis		1070000.0	2019-05-31	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000308	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	400000	1.0	Pro-rated portion of the total principal value of $400,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	400000.0	Y	Other	As determined by the issuer	600000.0	2018-12-07	4	76584	0	39184	0	0	0	2641	0	0	0	0	0	0	0	0	0	-1057	0
0001743775-18-000001	1) The issuer shall pay the intermediary a fee equal to five percent (1%) of the gross amount raised.  2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No	Preferred Stock		300000	0.5		150000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	1	25534	29159	805	447	0	0	8500	4000	0	0	50728	39327	25581	12700	1438	938	-8125	-16715
0001665160-18-000580	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-25	3	6388	15937	27	2447	0	382	10596	13836	2038	2018	10058.1	19575.74	8341	10610	0	0	-42436	-43389
0001670254-18-000305	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-12-11	3	43309	40590	174	-1155	4681	7304	4747	5527	31987	31286	160141	95332	46723	30272	0	0	18474	12315
0001729427-18-000002	5.0% of the amount raised and 2% of the Securities being issued in this Offering	If offering is successful, intermediary will receive a commission equivalent to 2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	100000	1.0		100000.0	Y	First-come, first-served basis		1070000.0	2018-06-11	4	162194	0	110543	0	0	0	121825	0	0	0	0	0	0	0	0	0	-219362	0
0001741620-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-08-17	3	368746	327811	59573	160593	77310	13326	165783	68253	0	0	465817	31143	199874	17157	0	0	-226595	-260036
0001665160-18-000578	10 percent	N/A	Common Stock		41666	0.24	N/A	9999.84	Y	Other	At issuer's discretion	106999.92	2018-09-13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000575	6 percent	N/A	Other	Series CF Preferred Stock	19230	0.52	N/A	9999.6	Y	Other	At issuer's discretion	999999.52	2018-08-14	14	1506061	1140409	346900	179012	0	12275	0	455152	2658529	0	3849646	2500306	2259531	1541664	0	0	-3287809	-2260910
0001741462-18-000001	1) The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2) The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No.	Other	Membership Units	50000	1.0		50000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	10	17455	0	360	0	0	0	37158	0	0	0	362296	0	197073	0	8848	0	-19703	0
0001669191-18-000304	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		160	62.5	At issuer's discretion, using market valuations of similar companies.	10000.0	Y	First-come, first-served basis		1070000.0	2018-07-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000304	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		405351	0.4934	Dividing pre-money valuation ($3,500,000) by number of shares outstanding on fully diluted basis.	200000.18	Y	Other	As determined by the issuer	1070000.0	2018-12-07	1	34290	119965	467	100370	900	0	12800	13648	0	0	22390	4252	3831	0	0	0	-158827	-76127
0001670254-18-000303	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Common Stock		117250	1.28	Pro-rated portion of the total principal value of $150,080; interests will be sold in increments of $1.28.	150080.0	Y	Other	As determined by the issuer	1064000.0	2018-12-11	4	217629	89830	178212	46771	8036	8036	79902	3816	104881	163577	931944	830282	-617712	-540104	0	0	110409	-22095
0001670254-18-000302	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	125000	1.0	Pro-rated portion of the total principal value of $125,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	125000.0	Y	Other	As determined by the issuer	1000000.0	2018-12-10	10	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000572	6 percent	N/A	Common Stock		20000	0.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000571	6 percent	N/A	Other	Class A Non Voting Stock	28571	0.35000000000000003	N/A	9999.85	Y	Other	At issuer's discretion	350558.95	2018-09-08	4	10789	4665	104	395	0	0	24206	6875	0	0	0	0	0	0	0	0	-11207	-2810
0001665160-18-000569	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-30	3	3455	0	666	0	0	0	645254	350264	0	0	0	0	0	0	0	0	-519736	-457234
0001579693-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		1496	16.71		25000.0	Y	First-come, first-served basis		1070000.0	2018-08-10	1	1536674	691119	1404461	260743	0	0	645082	650223	1511406	0	2015310	1692405	-977655	-777560	0	0	-808801	-251849
0001665160-18-000568	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-06-08	6	159364	275391	5401	73295	6262	10461	152996	0	0	71586	279898	140201	135943	45046	0	0	-238198	-97788
0001665160-18-000566	6 percent	N/A	Common Stock		28571	0.35000000000000003	N/A	9999.85	Y	Other	At issuer's discretion	378607.25	2018-06-08	4	82424	10789	59302	104	0	0	26205	24206	0	0	0	0	0	0	800	0	-61106	-11207
0001665160-18-000565	6 percent	N/A	Common Stock		160	63.0	N/A	10080.0	Y	Other	At issuer's discretion	100800.0	2018-09-03	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-250000	0
0001665160-18-000567	5 percent	N/A	Common Stock		28571	0.35000000000000003	N/A	9999.85	Y	Other	At issuer's discretion and to updated maximum of $1,069,999.70	999999.7000000001	2017-08-23	3	104	395	104	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001722152-18-000001														0	13907.84	39390.06	2571.62	3300	0	0	2000	41500	264000	187000	54953	77106	0	55528	0	1750	-9736	-190257
0001665160-18-000564	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-08-23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000299	Up to 4.9% of amount raised for a successful offering	None.	Other	Class A Membership Units	10000	1.0	Comparables and discussions with numerous potential investors with healthcare and/or food allergy focus.	10000.0	Y	First-come, first-served basis		1070000.0	2018-06-29	4	13367	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	-137567	-52833
0001665160-18-000563	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-06-08	5	79522	33136	11905	5065	420	0	75449	4595	108198	78939	52030	1720	31032	3582	0	0	-100176	40388
0001665160-18-000562	10 percent	N/A	Common Stock		1666	6.0	N/A	9996.0	Y	Other	At issuer's discretion	106998.0	2018-08-13	9	58129369.66	52634554.66	26867.05	20196.760000000002	4765019.67	4277674	0	0	376595.33	376575.4	5613046.43	5635451.1	91592.12	91592.12	0	0	4852987.07	4852987.07
0001665160-18-000560	10 percent	N/A	Other	Membership Units	66666	0.15	N/A	9999.9	Y	Other	At issuer's discretion	106999.95	2018-08-13	1	880	0	300	0	0	0	14428	0	0	0	0	0	0	0	0	0	-54069	0
0001665160-18-000558	6 percent	N/A	Other	Membership Units	66666	0.15	N/A	9999.9	Y	Other	At issuer's discretion	106999.95	2018-08-13	1	880	0	300	0	0	0	14428	0	0	0	0	0	0	0	0	0	-54069	0
0001742065-18-000005	2.0% of total offering plus 2.85% of investment (capped @ $21.76). The first $500 in fees collected (inclusive of 2.0% of total offering plus investment fees) will be paid to the Collateral Agent. The fees collected in surplus to be paid to intermediary.	No	Debt			1.0	Pro-rated portion of the total principal of $35,000	10000.0	Y	First-come, first-served basis		35000.0	2018-06-20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000555	10 percent	N/A	Other	Membership Units	50	200.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-09-10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16000	0
0001731540-18-000003	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		500000.0	2018-06-08	0	388	0	319	0	69	0	0	0	0	0	2005	0	404	0	0	0	-347516	0
0001730741-18-000004	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2018-05-25	5	8483	6433	5964	3914	0	0	31073	28219	100000	0	17344	10049	2353	1970	0	0	-113189	-9608
0001670254-18-000299	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Revenue Participation Rights	65000	1.0	Pro-rated portion of the total principal value of $65,000; interests will be sold in increments of $1.	65000.0	Y	Other	As determined by the issuer	100000.0	2018-06-18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-215	-215
0001665160-18-000552	6 percent	N/A	Other	Non-Voting Common Stock	6370	1.57	N/A	10000.9	Y	Other	At issuer's discretion	1069998.96	2018-09-12	16	1569741.9300000002	631551.97	129643.32	8135.33	43601.15	0	232115.26	198665.52000000002	2058391	420817.92	298227.77	68822.45	188804.35	8371.76	53099.69	10188.51	-979832.86	-14074.19
0001665160-18-000550														8	535232	130735	90330	160	0	0	789571	995985	25000	300000	137137	590495	91447	683268	0	0	-684260	1096053
0001670254-18-000297	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	200000	1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	200000.0	Y	Other	As determined by the issuer	500000.0	2018-12-05	3	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	-3729	0
