ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-20-000512	1	Nicholas Lavoie	Board Member	2020-05-28
0001670254-20-000512	2	Benoit Herve	CEO and Founder	2020-05-27
0001670254-20-000510	1	Akiva Resnikoff	Founder, CEO	2020-06-03
0001670254-20-000510	2	Andrea Kirschner	CFO	2020-06-02
0001690165-20-000003	1	Jordan Schwartz	COO and Cofounder	2020-06-06
0001690165-20-000003	2	Daniel Kurzrock	CEO and Cofounder	2020-06-06
0001644600-20-000013	2	Christopher Sarette	Chief Operations Officer, Secretary	2020-06-12
0001644600-20-000013	1	Jacob McKean	Chief Executive Officer, and President	2020-06-12
0001644600-20-000013	3	Amy Krone	Director	2020-06-12
0001644600-20-000013	4	David Israel	Director	2020-06-12
0001746059-20-000171	1	Adam Chamberland	Owner and Founder	2020-06-12
0001796828-20-000006	1	Regiis Jones	President/CEO	2020-06-12
0001670254-20-000508	2	Thomas DeVesto	Como Audio Founder/Designer	2020-05-22
0001670254-20-000508	1	Angela Hahn	Treasurer	2020-05-22
0001670254-20-000506	2	Kyle Gibson	Director	2020-06-10
0001670254-20-000506	1	Justin Collier	CTO	2020-06-11
0001670254-20-000506	3	Elizabeth Whitacre	CEO	2020-06-10
0001796828-20-000005	1	Christopher Senegal	President/CEO	2020-06-12
0001670254-20-000504	1	Gabriela Trueba	Founder / CEO	2020-06-11
0001670254-20-000502	2	Jake Sandler	CEO	2020-06-10
0001670254-20-000502	1	Christian Cobb	Chief Creative Officer	2020-06-10
0001803303-20-000001	1	Yuting Su	Founder	2020-06-12
0001788590-20-000001	1	Raymond Li	Principal Executive Officer, Principal Financial Officer, Controller, Board of Directors	2020-06-12
0001788590-20-000001	2	Mark Zheng	Chief Growth Officer	2020-06-12
0001670254-20-000501	1	Robert Ohly	Director	2020-06-12
0001670254-20-000501	2	Karin Butler	CEO	2020-06-12
0001670254-20-000500	5	Andres Acosta	Founder and CEO	2020-05-22
0001670254-20-000500	4	Ross Higgins	COO	2020-06-01
0001670254-20-000500	3	Paul Owen	Director	2020-06-02
0001670254-20-000500	2	Sean McCauley	Director	2020-06-04
0001670254-20-000500	1	Michael Camilleri	Board Member	2020-06-04
0001669191-20-000317	1	Ernesto Pedroza	Principal Executive Officer	2020-06-12
0001669191-20-000317	2	Ernesto Pedroza	Principal Financial Officer	2020-06-12
0001669191-20-000317	3	Ernesto Pedroza	Principal Accounting Officer	2020-06-12
0001669191-20-000317	4	Ernesto Pedroza	Board Member	2020-06-12
0001669191-20-000315	3	Brian Tinney	Principal Accounting Officer	2020-06-12
0001669191-20-000315	2	Matthew Smart	Principal Financial Officer	2020-06-12
0001669191-20-000315	1	Brian Tinney	Principal Executive Officer	2020-06-12
0001669191-20-000315	4	Matthew Smart	Board Member	2020-06-12
0001669191-20-000315	5	Brian Tinney	Board Member	2020-06-12
0001669191-20-000313	6	Bob Oliver	Board Member	2020-06-12
0001669191-20-000313	7	Thomas Humphries	Board Member	2020-06-12
0001669191-20-000313	5	James Harris	Board Member	2020-06-12
0001669191-20-000313	4	Nikolaos Tezapsidis	Board Member	2020-06-12
0001669191-20-000313	3	James Harris	Principal Accounting Officer	2020-06-12
0001669191-20-000313	2	James Harris	Principal Financial Officer	2020-06-12
0001669191-20-000313	1	Nikolaos Tezapsidis	Principal Executive Officer	2020-06-12
0001669191-20-000313	8	George Perry	Board Member	2020-06-12
0001670254-20-000497	3	Richard Frank Yanda	President	2020-03-25
0001670254-20-000497	4	Mark J Stephenson	Director	2019-03-21
0001670254-20-000497	5	Richard Yanda	President	2019-03-16
0001670254-20-000497	2	Paul T. Rygaard	VP of Engineering	2020-04-18
0001670254-20-000497	1	Richard Yanda	President	2020-04-03
0001669191-20-000311	4	Wilder  Rumpf	Board Member	2020-06-12
0001669191-20-000311	1	Wilder  Rumpf	Principal Executive Officer	2020-06-12
0001669191-20-000311	3	Wilder  Rumpf	Principal Accounting Officer	2020-06-12
0001669191-20-000311	2	Wilder  Rumpf	Principal Financial Officer	2020-06-12
0001670254-20-000495	1	Chris White	President/CEO	2020-06-10
0001669191-20-000309	1	Kenny Gallagher	CEO	2020-06-12
0001731197-20-000002	1	John Lin	CEO, principal executive officer, principal financial officer, principal accounting officer	2020-06-12
0001731197-20-000002	2	Justin Messina	CTO	2020-06-12
0001665160-20-000814	1	Paul Van Kleef	CEO Principal Executive Officer and Chairman of the Board of Directors	2020-06-12
0001803861-20-000003	1	Jovante Ham	President/CEO	2020-06-12
0001665160-20-000812	1	Matt Westover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-12
0001746059-20-000169	2	Alexander Williams	Owner and CoFounder	2020-06-12
0001746059-20-000169	1	Jarrod Williams	Owner and CoFounder	2020-06-12
0001665160-20-000810	1	Chris Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-12
0001665160-20-000808	1	David Laiderman	Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2020-06-12
0001777476-20-000005	2	Christos Gourmos	Co-Founder, Co-CEO	2020-06-12
0001777476-20-000005	1	Micha Magid	Co-Founder, Co-CEO	2020-06-12
0001665160-20-000807	1	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-12
0001669191-20-000308	5	Julianna  Smoot	Board Member	2020-06-12
0001669191-20-000308	4	Lonnie Johnson	Board Member	2020-06-12
0001669191-20-000308	3	Brian Spangle	Principal Accounting Officer	2020-06-12
0001669191-20-000308	2	Julianna  Smoot	Principal Financial Officer	2020-06-12
0001669191-20-000308	1	Lonnie Johnson	Principal Executive Officer	2020-06-12
0001669191-20-000308	6	Brian Spangle	Board Member	2020-06-12
0001670254-20-000491	3	Maximillian Kovtun	President	2020-06-09
0001670254-20-000492	1	Steven P Fambro	CFO	2020-05-30
0001670254-20-000492	2	Chris Anthony	CEO	2020-05-19
0001670254-20-000493	1	Renata Stoica	Co-Founder	2020-06-11
0001670254-20-000493	2	Andrei Stoica	Founder	2020-06-11
0001670254-20-000494	1	MICHAEL J HUDAK	COO and co-founder	2020-06-01
0001670254-20-000494	2	Ed Abdel-Malak	Co-Founder & CEO	2020-06-01
0001670254-20-000475	1	Tory Pratt	Founder	2020-06-10
0001670254-20-000476	1	Arielle McKenzie	Co-founder & CEO	2020-05-23
0001670254-20-000478	1	Ryan Vet	founder, CEO	2020-05-19
0001670254-20-000477	1	Gert Erik Riget	director	2020-05-24
0001670254-20-000477	2	Sharmi Albrechtsen	CEO	2020-05-21
0001670254-20-000477	3	Jesper Nissen	COO	2020-05-21
0001670254-20-000477	4	Sharmi Albrechtsen	CEO	2020-05-21
0001670254-20-000479	1	Elizabeth Bochner	COO	2020-05-21
0001670254-20-000479	2	Thomas Fanelli	Founder/CEO	2020-05-21
0001743098-20-000002	1	Nick Nanakos	Founder, CEO	2020-06-11
0001743098-20-000002	2	Fidel Boamah	Creative Director	2020-06-11
0001743098-20-000002	3	Summit Singh	CTO	2020-06-11
0001807049-20-000002	1	Tina Bhojwani	Chief Executive Officer & Director	2020-06-11
0001670254-20-000480	1	Lamar Wilson	Founder	2020-05-26
0001670254-20-000481	1	Hanson Li	Managing Partner	2020-05-22
0001670254-20-000481	2	Jina Osumi	CEO	2020-05-22
0001665160-20-000793	1	Jessica Li	CFO, Director, Principal Financial Officer, Principal Accounting Officer	2020-06-11
0001670254-20-000483	1	Franklyn Prendergast	Director	2020-05-11
0001670254-20-000483	2	Wesley A. Wierson	CEO	2020-05-11
0001670254-20-000483	3	Wesley Wierson	Chief Executive Officer	2020-05-01
0001665160-20-000796	1	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-11
0001665160-20-000799	1	Sarita Ekya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-11
0001670254-20-000484	1	Jessica Wehr	President	2020-05-17
0001670254-20-000484	2	Aron Wehr	Co-Founder, Head Mead Maker	2020-05-17
0001670254-20-000486	1	David C Tucker	Board Secretary	2020-05-13
0001670254-20-000486	2	Richard B. Platt	CEO	2020-05-13
0001670254-20-000486	3	Joel Fontenot	Chief Strategy Officer and Board Member	2020-05-13
0001670254-20-000486	4	Richard Platt	Founder/President/CEO	2020-05-13
0001670254-20-000486	5	Richard Platt	Founder/President/CEO	2020-05-13
0001670254-20-000488	1	Marni Shymkus	Vice President	2020-06-11
0001670254-20-000488	2	Vincent Cobb	Leads Sales & Marketing, Prod. Dev. Co-Founder	2020-06-11
0001670254-20-000489	1	M. Brian Barnett	Founder & CEO	2020-06-11
0001665160-20-000801	1	Brett Jacobson	CEO	2020-06-11
0001665160-20-000801	2	Chris Whidden	Brand Manager	2020-06-11
0001665160-20-000801	3	Naehalani Breeland	Marketing Director	2020-06-11
0001670254-20-000491	1	Taras Yermakov	Director	2020-06-09
0001670254-20-000491	2	Leonid Kovtun	Director	2020-06-09
0001665160-20-000805	1	Raghu Bala	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-11
0001665160-20-000804	1	Dr. Jeffrey Vinokur	Founder, CEO, Principal Financial Officer, Principal Accounting Officer, Director	2020-06-11
0001665160-20-000804	2	Eric S. Rollman	Co-Founder, President, CCO, Director	2020-06-11
0001779032-20-000003	1	/s/Erik D. Mayans	CEO, Managing Member	2020-06-11
0001779032-20-000002	1	/s/Erik D. Mayans	CEO, Managing Member	2020-06-11
0001670254-20-000474	2	Maximilian Heinegg	Co-founder	2020-04-01
0001670254-20-000474	1	Jennifer Bolitho	Treasurer	2020-04-03
0001670254-20-000474	3	Nick Bolitho	Co-Founder	2020-04-01
0001670254-20-000472	1	Lakshmi P. Kotra	Director	2020-05-27
0001670254-20-000472	2	Stanley Kim	CEO	2020-05-26
0001670254-20-000472	3	Paul Fernyhough	Director	2020-05-26
0001670254-20-000472	4	Stanley Kim	CEO	2020-05-21
0001670254-20-000472	6	Stanley Kim	Founder	2020-02-26
0001670254-20-000472	5	Andrew Albertson	Acting CFO	2020-02-26
0001669191-20-000306	4	Benjamin White	Board Member	2020-06-11
0001669191-20-000306	1	Benjamin White	Principal Executive Officer	2020-06-11
0001669191-20-000306	3	Benjamin White	Principal Accounting Officer	2020-06-11
0001669191-20-000306	2	Benjamin White	Principal Financial Officer	2020-06-11
0001670254-20-000469	2	Ryan Rafols	Founder & CEO	2020-05-27
0001670254-20-000469	1	Nihar Patel	CFO	2020-06-07
0001670254-20-000468	4	Chris Tan	CEO and Co-Founder	2020-06-05
0001670254-20-000468	2	Bobby Lee	CFO	2020-06-05
0001670254-20-000468	1	Rick Reynolds	Secretary	2020-06-10
0001670254-20-000468	3	Trevor Morris	co-founder	2020-06-05
0001670254-20-000467	3	Chris Stanchak	Cofounder & CEO	2020-06-10
0001670254-20-000467	1	Gabriel Weinberg	Director	2020-06-10
0001670254-20-000467	2	Jennifer Stanchak	Cofounder & CTO	2020-06-10
0001670254-20-000463	1	Benjamin Bondar	CEO & Founder	2020-06-10
0001670254-20-000462	1	Chris Yerbey	CEO	2020-06-03
0001665160-20-000792	1	Petra Wood	Director; Vice President; Head of Growth; Chief Operating Officer; Secretary of R3 Printing, Inc.	2020-06-11
0001735910-20-000004	1	/James Tagg/	CEO	2020-06-11
0001665160-20-000789	1	Taegon Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-11
0001665160-20-000788	1	Taegon Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-11
0001768717-20-000001	3	/s/ Mohammad Kashif Akram	Director	2020-06-11
0001768717-20-000001	1	/s/Adnan Malik	CEO, Director	2020-06-10
0001768717-20-000001	2	/s/ Dr. Muhammad Shaukat	Director	2020-06-10
0001736448-20-000001	3	Brad Zions	Executive Director	2020-05-21
0001736448-20-000001	1	Andrea Marotti	Co-CEO	2020-05-21
0001736448-20-000001	2	Emanuele Ponzo	Co-CEO	2020-05-21
0001724714-20-000001	2	Arup Bhattacharya	CTO	2020-06-09
0001724714-20-000001	1	John Wu	Chief Executive Officer	2020-06-09
0001665160-20-000785	1	Brad Rego	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-06-10
0001665160-20-000783	1	Brad Rego	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-06-10
0001670254-20-000461	6	Robert Kaul	Founder & CEO	2020-05-26
0001670254-20-000461	5	David Widman	Director	2020-05-26
0001670254-20-000461	4	Brad Miller	Director	2020-05-26
0001670254-20-000461	3	Sandeep Kohli	Chief Medical Officer	2020-05-27
0001670254-20-000461	2	Robert Kaul	CEO	2020-05-28
0001665160-20-000781	1	Carey Ray Martell	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-10
0001670254-20-000458	2	Hugh Hall	CEO	2020-05-28
0001670254-20-000458	1	Angela Hall	Chairman of the Board	2020-05-28
0001670254-20-000459	11	Tim Kelly	Chairman of the Board, Co-Founder, Board Member	2020-04-30
0001670254-20-000459	10	Thomas Clark	Co-Founder & Board of Directors	2020-04-30
0001670254-20-000459	9	Daryl Heald	Director	2020-04-30
0001670254-20-000459	8	Jeremy Alumbaugh	Managing Director	2020-04-30
0001670254-20-000459	7	Paul Rustand	Board Member, Co-founder	2020-04-30
0001670254-20-000459	6	Barry Large	Board Member	2020-04-30
0001670254-20-000459	5	Frank Kruesi Brock	Director	2020-05-01
0001670254-20-000459	4	Marshall Brock	Director	2020-05-03
0001670254-20-000459	3	Timothy A Kelly	Chairman	2020-05-04
0001670254-20-000459	2	Sheldon Grizzle	Director	2020-05-04
0001670254-20-000459	1	Hiren Desai	Director	2020-05-05
0001665160-20-000780	1	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2020-06-10
0001670254-20-000461	1	Michele Middlemore	CFO	2020-05-28
0001790166-20-000009	1	Janine Yorio	Chief Executive Officer	2020-06-10
0001790166-20-000009	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-06-10
0001790166-20-000008	1	Janine Yorio	Chief Executive Officer	2020-06-10
0001790166-20-000008	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-06-10
0001790166-20-000007	1	Janine Yorio	Chief Executive Officer	2020-06-10
0001790166-20-000007	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-06-10
0001665160-20-000778	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-10
0001669191-20-000303	2	Aaron Itzkowitz	Principal Accounting Officer	2020-06-10
0001669191-20-000303	1	David Markowski	Principal Executive Officer	2020-06-10
0001669191-20-000303	3	Ron Erickson	Board Member	2020-06-10
0001665160-20-000776	1	Daniel Rubenstein	CEO, Principal Executive Officer and Director	2020-06-10
0001665160-20-000776	2	Lori A. Parks	Principal Financial Officer and Principal Accounting Officer	2020-06-10
0001706937-20-000014	1	Christopher Sopher	Director	2020-06-08
0001706937-20-000014	2	Rebekah Monson	Director	2020-06-10
0001706937-20-000014	3	Bruce Pinchbeck	Director	2020-06-08
0001706937-20-000014	4	Luis Perez	Director	2020-06-10
0001767762-20-000001	1	/s/Angelo Adam	CEO, Director	2020-06-10
0001767762-20-000001	2	/s/Deniz Dalkilic	CTO, Director	2020-06-10
0001814211-20-000003	1	Charles Moore	President	2020-06-10
0001814211-20-000002	1	Aekeam Awad	CEO	2020-06-10
0001670254-20-000443	3	Martin Favela	CFO / Operations Manager	2020-05-25
0001670254-20-000441	1	Dana Bushouse	Cider Boss	2020-05-18
0001670254-20-000442	1	Osman Fatih Aysu	Founder / CEO	2020-06-09
0001670254-20-000445	1	Robert P. Gardyne	CTO and Head of Product	2020-06-01
0001670254-20-000445	2	Anita Gardyne	CEO and Co-Founder	2020-06-01
0001692429-20-000005	1	Mitchell Ludwig	Counsel	2020-06-09
0001692429-20-000005	2	John O'Brien	Chairman	2020-06-09
0001692429-20-000005	3	Warren Thaler	Board Member	2020-06-09
0001692429-20-000005	4	Elgar Peerschke	CEO & Board Member	2020-06-09
0001692429-20-000005	5	Jim Sauer	Treasurer	2020-06-09
0001692429-20-000005	6	James Lovett	Board member, Compensation Committee Member	2020-06-09
0001670254-20-000446	1	Philip Guerin	Managing Member	2020-05-14
0001670254-20-000446	2	Philip Guerin	Managing Member	2020-05-11
0001670254-20-000443	2	Marcel Favela	Brewmaster	2020-05-26
0001670254-20-000443	1	David Favela	CEO	2020-05-27
0001665160-20-000774	2	Joe Storment	Principle Financial Officer and Principal Accounting Officer	2020-06-09
0001665160-20-000774	1	Michael Schoening	President, Principal Executive Officer and Director	2020-06-09
0001665160-20-000766	1	George Giovanis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-09
0001665160-20-000768	1	George Giovanis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-09
0001665160-20-000770	1	Mark Thimmig	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2020-06-09
0001665160-20-000772	2	Joe Storment	Principle Financial Officer and Principal Accounting Officer	2020-06-09
0001665160-20-000772	1	Michael Schoening	President, Principal Executive Officer and Director	2020-06-09
0001670254-20-000454	1	Eduardo Alvarez	CEO	2020-06-04
0001670254-20-000447	1	Site Li	COO	2020-05-24
0001670254-20-000451	4	Cayce Rivers	Chief Executive Officer	2020-05-07
0001670254-20-000451	3	Eric Eugene Lowe	Operations Director	2020-05-17
0001670254-20-000451	2	Mike Simmons	Product Innovation	2020-05-19
0001670254-20-000451	1	David Eric Rivers	BOD Member	2020-05-22
0001670254-20-000449	4	Pace Ellsworth	CEO	2020-05-24
0001670254-20-000449	3	Ben Pratt	CIO	2020-05-24
0001670254-20-000449	2	Taylor Ellsworth	CTO	2020-05-24
0001670254-20-000449	1	Pace Ellsworth	CEO	2020-05-31
0001670254-20-000447	2	Patrick Hoban	Co-founder & CEO	2020-03-25
