ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001829951-20-000001	1	Kevin Bain	Officer/Member	2020-10-29
0001719369-20-000006	2	William Guttman	Director	2020-10-29
0001719369-20-000006	1	Eric Satz	CEO, President & Director	2020-10-29
0001746059-20-000358	1	David Dziuban	Owner and Manager	2020-10-29
0001746059-20-000357	1	Greg Chickneas	Owner and CoFounder	2020-10-29
0001746059-20-000357	2	Felippe Marques	Owner and CoFounder	2020-10-29
0001821926-20-000002	1	George Joseph	President	2020-10-29
0001669191-20-000627	3	Chelinde Edouard	Board Member	2020-10-29
0001669191-20-000627	1	Chelinde Edouard	Principal Executive Officer	2020-10-29
0001669191-20-000627	2	John Fanning, Jr	Board Member	2020-10-29
0001746059-20-000355	1	Jeffrey Olsen	Owner and Founder	2020-10-29
0001670254-20-000987	1	Bryan Weissman	CFO	2020-10-27
0001670254-20-000985	1	Michael Carpenter	CTO	2020-10-02
0001670254-20-000985	2	Rock Robinson	CEO	2020-10-02
0001670254-20-000987	3	Zack Fleishman	Chief Operating Officer	2020-10-27
0001670254-20-000989	1	Joseph Lavin	Board Member	2020-10-28
0001670254-20-000989	2	Mark V Lomanno	Board Member	2020-10-28
0001670254-20-000989	3	Matthew Moss	Chief Development Officer	2020-10-27
0001670254-20-000989	4	Robert Frisch	Co-Founder and CEO	2020-10-27
0001670254-20-000987	2	Gary Fleishman	CEO	2020-10-27
0001670254-20-000984	2	Rock Robinson	CEO	2020-09-29
0001670254-20-000984	1	Dink Davis	VP	2020-10-02
0001811855-20-000008	1	Ashish Joshi	CEO	2020-10-28
0001669191-20-000625	1	Wallace Santos	Board Director	2020-10-28
0001830255-20-000001	1	Michael Brown	Partner	2020-10-28
0001822923-20-000010	1	Paul Perkins	CEO	2020-10-27
0001780439-20-000064	1	Pramod Attarde	Co-Founder & CEO	2020-10-28
0001780439-20-000064	2	Sunita Pramod Attarde	Chief Operating Officer	2020-10-28
0001780439-20-000064	7	Dhananjay Kolhe	Director	2020-10-28
0001780439-20-000064	6	Maninderjit Sethi	Chief Business Development Officer	2020-10-28
0001780439-20-000064	5	Medha Koushal Deshpande	Chief Technology Officer	2020-10-28
0001780439-20-000064	4	Kshipra Pramod Attarde	Director	2020-10-28
0001780439-20-000064	3	Rashmi D. Kolhe	Director	2020-10-28
0001665160-20-001358	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-28
0001665160-20-001357	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-28
0001670254-20-000980	2	Todd Kropp	COO/BOARD OF MANAGERS	2020-08-31
0001670254-20-000980	1	Alexander Wright	CO OWNER / BOARD OF MANAGERS	2020-09-01
0001670254-20-000980	3	Sean C Mann	CEO/Board of Managers	2020-08-31
0001669191-20-000623	4	Wilder  Rumpf	Board Member	2020-10-28
0001669191-20-000623	3	Wilder  Rumpf	Principal Accounting Officer	2020-10-28
0001669191-20-000623	1	Wilder  Rumpf	Principal Executive Officer	2020-10-28
0001669191-20-000623	2	Wilder  Rumpf	Principal Financial Officer	2020-10-28
0001670254-20-000979	1	Lawrence Margolis	Founder/CEO	2020-10-27
0001669191-20-000621	5	Erik  Johnson	Board Member	2020-10-28
0001669191-20-000621	4	Eric Bergsma	Board Member	2020-10-28
0001669191-20-000621	3	Eric Bergsma	Principal Accounting Officer	2020-10-28
0001669191-20-000621	1	Russell Schindler	Principal Executive Officer	2020-10-28
0001669191-20-000621	2	Russell Schindler	Principal Financial Officer	2020-10-28
0001670254-20-000977	2	George Hall	Board Member	2020-10-23
0001670254-20-000977	1	Joseph De Perio	Board Member	2020-10-23
0001669191-20-000619	6	Carrie Fair	Board Member	2020-10-28
0001669191-20-000619	3	Carrie Fair	Principal Accounting Officer	2020-10-28
0001669191-20-000619	1	John McMillian	Principal Executive Officer	2020-10-28
0001669191-20-000619	5	John McMillian	Board Member	2020-10-28
0001669191-20-000619	4	Normand Rheault	Board Member	2020-10-28
0001669191-20-000619	2	Normand Rheault	Principal Financial Officer	2020-10-28
0001780439-20-000062	2	Bryan Seely	Chief Information Security Officer	2020-10-23
0001780439-20-000062	3	Mack Major	Director of Communications	2020-10-23
0001780439-20-000062	1	Mahira Durrani	Chief Executive Officer	2020-10-20
0001746059-20-000353	1	Noreago Drumgoole	Owner and Founder	2020-10-27
0001665160-20-001356	2	Paul LaPorte	CEO, Principal Executive Officer and Director	2020-10-27
0001665160-20-001356	1	Ryan Fisher	COO, Director, Principal Financial Officer and Principal Accounting Officer	2020-10-27
0001687278-20-000005	1	Christina Sasser	CEO	2020-10-27
0001665160-20-001354	1	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-27
0001814684-20-000005	1	/s/ Nishith Krishna	Chief Executive Officer, Director	2020-10-27
0001819232-20-000003	1	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO	2020-10-27
0001687278-20-000004	1	Christina Sasser	CEO	2020-10-27
0001819232-20-000002	1	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO	2020-10-27
0001788434-20-000009	2	Chris Ricciardi	CEO	2020-10-27
0001788434-20-000009	1	Charles Trafton	President	2020-10-27
0001502880-20-000004	1	Jeffrey Bermant	CEO	2020-10-27
0001665160-20-001352	1	Casey Stevenson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-27
0001669191-20-000617	4	Thor Wood	Board Member	2020-10-27
0001669191-20-000617	3	Stephanie Corliss	Principal Accounting Officer	2020-10-27
0001669191-20-000617	2	Stephanie Corliss	Principal Financial Officer	2020-10-27
0001669191-20-000617	1	Thor Wood	Principal Executive Officer	2020-10-27
0001669191-20-000617	5	Mark Prifogle	Board Member	2020-10-27
0001669191-20-000615	2	Lisa Vo	Principal Financial Officer	2020-10-27
0001669191-20-000615	1	Lisa Vo	Principal Executive Officer	2020-10-27
0001669191-20-000615	3	Lisa Vo	Principal Accounting Officer	2020-10-27
0001669191-20-000615	4	Lisa Vo	Board Member	2020-10-27
0001669191-20-000615	5	Curtis  Northcutt	Board Member	2020-10-27
0001669191-20-000613	1	Doug Marcille	Principal Executive Officer	2020-10-27
0001669191-20-000613	2	Reid Goldstein	Board Member	2020-10-27
0001669191-20-000613	3	Doug Marcille	Board Member	2020-10-27
0001669191-20-000613	4	Joseph Smith	Board Member	2020-10-27
0001669191-20-000613	5	Steve Spiro	Board Member	2020-10-27
0001615727-20-000004	1	Ryan Bove	President	2020-10-27
0001665160-20-001350	1	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-27
0001665160-20-001349	1	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-27
0001669191-20-000611	1	Benjamin White	Principal Executive Officer	2020-10-27
0001669191-20-000611	2	Benjamin White	Principal Financial Officer	2020-10-27
0001669191-20-000611	3	Benjamin White	Principal Accounting Officer	2020-10-27
0001669191-20-000611	4	Benjamin White	Board Member	2020-10-27
0001828669-20-000002	1	Jose Nicomedes Moreira	Chief Executive Officer	2020-10-26
0001829247-20-000004	1	William Hirschman	BOD	2020-10-26
0001829247-20-000004	2	Robert Alan Richardson	BOD	2020-10-26
0001746059-20-000351	1	Steven Welser	Owner	2020-10-26
0001829247-20-000004	3	Vininder Singh	Chairman and CEO	2020-10-26
0001670254-20-000976	1	Tyler Hayes	CEO	2020-10-21
0001820003-20-000007	1	Frederic Richardson	Chairman President	2020-09-30
0001669191-20-000608	5	Pierre  Rogers	Board Member	2020-10-26
0001669191-20-000608	6	Jonathan Cooper	Board Member	2020-10-26
0001669191-20-000608	4	Joshua  Leavitt	Board Member	2020-10-26
0001669191-20-000608	1	Joshua  Leavitt	Principal Executive Officer	2020-10-26
0001669191-20-000608	3	Joshua  Leavitt	Principal Accounting Officer	2020-10-26
0001669191-20-000608	2	Joshua  Leavitt	Principal Financial Officer	2020-10-26
0001828208-20-000004	1	John Perfitt	Ex Director of Restore Neighborhoods LA, inc., the Manager	2020-10-26
0001670254-20-000975	1	Tyler Hayes	CEO	2020-10-21
0001828208-20-000003	1	John Perfitt	Ex Director of Restore Neighborhoods LA, inc., the Manager	2020-10-26
0001665160-20-001348	1	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-26
0001828208-20-000002	1	Patrick Quinton	President of the manager, Dweller, Inc	2020-10-26
0001665160-20-001347	1	Storm Sondors	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-26
0001746059-20-000349	1	James Ridgley Jr.	Owner and Founder	2020-10-26
0001669191-20-000606	2	Don Bielak	Board Member	2020-10-26
0001669191-20-000606	1	Don Bielak	Principal Executive Officer	2020-10-26
0001665160-20-001344	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-26
0001665160-20-001343	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2020-10-26
0001665160-20-001343	1	Chris Outwater	CEO, Principal Executive Officer and Director	2020-10-26
0001665160-20-001340	1	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-26
0001665160-20-001338	2	Lori A. Parks	Principal Financial Officer and Principal Accounting Officer	2020-10-26
0001665160-20-001338	1	Daniel Rubenstein	CEO, Principal Executive Officer and Director	2020-10-26
0001665160-20-001337	1	Mark Russell	CEO, Principal Executive Officer and Director	2020-10-23
0001665160-20-001337	2	Michelle Carbon	CFO, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001337	3	Mike McSherry	Director	2020-10-23
0001665160-20-001337	4	Charles Russell	Director	2020-10-23
0001817144-20-000002	1	/s/David  Marcus Aman	CEO, Director	2020-10-23
0001817144-20-000002	2	/s/Peter Andrew Seymour	Director	2020-10-23
0001817144-20-000002	3	/s/Harold Robert Eason	Director	2020-10-23
0001817144-20-000002	4	/s/Michael Robert Coan	Director	2020-10-23
0001817144-20-000002	5	/s/Bob Gerald Barbour	Director	2020-10-23
0001793460-20-000005	1	Sean Peace	CEO	2020-10-23
0001746059-20-000347	1	James Choi	Owner and Founder	2020-10-23
0001782819-20-000002	1	Marie Miller	CEO	2020-10-23
0001793460-20-000006	1	Sean Peace	CEO	2020-10-23
0001746059-20-000346	1	Kara Hoagland	Owner and Founder	2020-10-23
0001665160-20-001336	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001335	1	Mark Russell	CEO, Principal Executive Officer and Director	2020-10-23
0001665160-20-001335	2	Michelle Carbon	CFO, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001335	4	Charles Russell	Director	2020-10-23
0001665160-20-001335	3	Mike McSherry	Director	2020-10-23
0001670254-20-000973	3	Andy Leisner	CEO	2020-10-22
0001670254-20-000973	2	Adrian James	Board Member	2020-10-22
0001670254-20-000973	1	Christian Okonsky	Chairman	2020-10-22
0001665160-20-001333	1	Mark Russell	CEO, Principal Executive Officer and Director	2020-10-23
0001665160-20-001333	2	Michelle Carbon	CFO, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001333	4	Charles Russell	Director	2020-10-23
0001665160-20-001333	3	Mike McSherry	Director	2020-10-23
0001670254-20-000972	2	Dennis Maliani	CEO	2020-10-21
0001670254-20-000972	1	Luis Lopez	COO	2020-10-21
0001665160-20-001332	3	Dan Coffman	Chairman of the Board	2020-10-23
0001665160-20-001332	2	Tom Kraatz	Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001332	1	Harry R. Kraatz	CEO, Principal Executive Officer and Director	2020-10-23
0001727194-20-000003	5	Adoram Gaash	Board Member	2020-10-23
0001727194-20-000003	4	Cornelius Hurley	Board Member	2020-10-23
0001727194-20-000003	3	David Blumberg	Board Member	2020-10-23
0001727194-20-000003	1	Benjamin Nachman	Founder, President, & CEO	2020-10-23
0001727194-20-000003	2	Steve Reidy	CFO	2020-10-23
0001665160-20-001331	1	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001746059-20-000344	1	Anne-Marie Godfrey	Owner and Founder	2020-10-23
0001665160-20-001330	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001329	1	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001788691-20-000008	3	Charles K. Dargan	Chief Financial Officer	2020-10-23
0001788691-20-000008	1	Dennis Calvert	Director and Chief Executive Officer	2020-10-23
0001788691-20-000008	2	Joseph L. Provenzano	Director and Secretary	2020-10-23
0001665160-20-001325	1	Yogesh Sharma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001323	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001670254-20-000969	1	Yousef Abdulhassan	Founder	2020-10-22
0001826909-20-000001	1	Tomas Sluiter	Chief Executive Officer	2020-10-23
0001665160-20-001321	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001321	2	Edgar D. McKean III	Director	2020-10-23
0001665160-20-001321	1	Brian Gale	CEO, Principal Executive Officer and Director	2020-10-23
0001665160-20-001322	1	Wesley Williams	CFO, Chief Financial Officer, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001322	2	Emerson Carnavale	CEO, Principal Executive Officer and Director	2020-10-23
0001805160-20-000002	1	Todd Smith	CEO	2020-10-23
0001665160-20-001319	1	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001318	1	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001317	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001316	1	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001315	1	MerchantCass Advisors, LLC Nancy Cass	Principal Executive Officer	2020-10-23
0001665160-20-001315	2	Dr. Cheryl Baker, PhD	Scientific Founder and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001314	4	E.J. Kavanous	Director	2020-10-23
0001665160-20-001314	1	Ronald B Newcomb	CEO, Principal Executive Officer and Director	2020-10-23
0001665160-20-001314	2	Ben Dobyns	President of the Board of Directors	2020-10-23
0001665160-20-001314	3	Jason Faller	Director	2020-10-23
0001665160-20-001314	5	Petra Wilson	Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001819232-20-000001	1	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO	2020-10-23
0001665160-20-001313	1	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001312	1	Andrew Nimmich	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-23
0001665160-20-001311	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer	2020-10-23
0001824547-20-000001	1	Frank Bashore	CEO	2020-01-22
0001670254-20-000967	3	Diana Hahn	Managing Director	2020-10-21
0001670254-20-000967	1	Julia Bond	CRO	2020-10-21
0001670254-20-000967	2	Brynne Caleda	CEO	2020-10-21
0001799979-20-000004	1	/s/ Minchul An	Manager	2020-10-22
0001799979-20-000004	3	/s/ Bhaveek Mistry	Manager	2020-10-22
0001799979-20-000004	2	/s/ Lisa Zhan	Manager	2020-10-22
0001746059-20-000343	1	Nathaniel Morsches	Owner and CoFounder	2020-10-22
0001823850-20-000002	1	Robert Stephens	Managing Partner	2020-10-22
0001666102-20-000027	1	Nathan Jenkins	CEO	2020-10-21
0001670254-20-000966	1	Kirill Gichunts	CEO	2020-10-01
0001670254-20-000965	2	Alicia Kidd	Co-Founder	2020-10-19
0001670254-20-000965	1	Marinieve Truvillion-Kemp	Co-Founder	2020-10-20
0001670254-20-000964	2	Cal Barnes	Writer/ Director/ Producer	2020-10-20
0001670254-20-000964	1	JOHN R. STEERE III	COFOUNDER/PRODUCER/MUSIC SUPERVISOR	2020-10-20
0001746059-20-000342	1	Benjamin King	Owner and Founder	2020-10-22
0001746059-20-000341	1	Oliver Mitchell	President	2020-10-22
0001746059-20-000340	1	Griselda Champagne	Founder & CEO	2020-10-22
0001829247-20-000002	1	William Hirschman	BOD	2020-10-20
0001829247-20-000002	2	Robert Alan Richardson	BOD	2020-10-20
0001829247-20-000002	3	Vininder Singh	Chairman and CEO	2020-10-20
0001828208-20-000001	1	Patrick Quinton	President of the manager, Dweller, Inc	2020-10-21
0001670254-20-000962	4	Andrew S Lloyd	Chief Financial Officer	2020-10-20
0001670254-20-000960	1	Archita Manral	Co-founder and Vice-President	2020-10-20
0001670254-20-000960	3	Harsh Vardhan Singh	Co-founder and CEO	2020-10-20
0001670254-20-000962	1	Steven K Hall	CEO	2020-10-20
0001670254-20-000962	2	Karen E Steadman	Secretary	2020-10-20
0001670254-20-000962	3	Robert Lloyd	Cofounder, Chairman and Managing Member	2020-10-20
0001670254-20-000960	2	Jayvardhan Singh	Co-founder	2020-10-20
0001746059-20-000338	1	Nathaniel Morsches	Owner and CoFounder	2020-10-21
0001787138-20-000006	2	Leah Schultz	Director	2020-10-21
0001787138-20-000006	1	Jonathan Schultz	CEO & Director	2020-10-21
0001669191-20-000604	2	Reid Goldstein	Board Member	2020-10-21
0001669191-20-000604	3	Doug Marcille	Board Member	2020-10-21
0001669191-20-000604	4	Joseph Smith	Board Member	2020-10-21
0001669191-20-000604	5	Steve Spiro	Board Member	2020-10-21
0001669191-20-000604	1	Doug Marcille	Principal Executive Officer	2020-10-21
0001665160-20-001310	1	Michael Rhattigan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-21
0001665160-20-001309	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2020-10-21
0001665160-20-001307	1	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer	2020-10-21
0001670254-20-000959	1	Benjamin Swann	CEO	2020-10-20
0001821120-20-000002	1	Philip Michael	Managing Officer of TEMPLE I, LLC, and Managing Officer of MFP, Invest, LLC	2020-10-21
0001670254-20-000958	1	Jonathan I Siann	CTO	2020-10-08
0001670254-20-000958	2	Mary June Makoul	CEO and Founder	2020-10-08
0001670254-20-000956	1	Jeffrey F Macedo	Board Member	2020-10-20
0001814787-20-000001	1	/s/ Sean Sandona	CEO, Director	2020-10-20
0001778787-20-000003	1	/s/David Heimbuch	CEO, Director	2020-10-20
0001670254-20-000956	3	Leilani M Macedo	President	2020-10-19
0001670254-20-000956	4	Charles Brown	CEO	2020-10-19
0001644600-20-000025	1	Michael Golomb	Founder and CEO	2020-10-20
0001670254-20-000956	2	Gregory Jasenovec	CFO	2020-10-19
0001818834-20-000004	1	Scott Choppin	Manager	2020-10-20
0001665160-20-001303	1	Scott Stout	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-20
0001665160-20-001301	4	Peter J Haws	President and COO	2020-10-20
0001665160-20-001301	2	Brandon Dickson	Principal Financial Officer and Principal Accounting Officer	2020-10-20
0001665160-20-001301	1	Paul Allen	CEO, Principal Executive Officer and Director	2020-10-20
0001665160-20-001301	3	Clint Carlos	President of Soar SmartAudio	2020-10-20
0001670254-20-000955	1	Christopher Gaunt	Actor in Follow Her and Producer	2020-10-15
0001670254-20-000955	2	Sylvia Caminer	Director/Producer	2020-10-15
0001670254-20-000955	3	Dani Barker	Writer/Producer/Actor in Follow Her	2020-10-15
0001816536-20-000002	1	Howard Nelson	Chief Executive Officer, President	2020-10-20
0001670254-20-000954	2	Todd Fiore	Chief Information Officer	2020-09-17
0001670254-20-000954	1	John Worthington	CEO	2020-09-18
0001670254-20-000954	3	Danny Hinkle	Chief Operating Officer	2020-09-17
0001669191-20-000601	1	Paul Inglese	Principal Executive Officer	2020-10-20
0001669191-20-000601	3	Dwaine Parker	Board Member	2020-10-20
0001669191-20-000601	2	Paul Inglese	Board Member	2020-10-20
0001669191-20-000598	4	Cynthia Winning	Board Member	2020-10-20
0001669191-20-000598	2	Lee Peterson	Principal Financial Officer	2020-10-20
0001669191-20-000598	1	Cynthia Winning	Principal Executive Officer	2020-10-20
0001669191-20-000598	3	Lee Peterson	Principal Accounting Officer	2020-10-20
0001669191-20-000598	7	David Bartlett	Board Member	2020-10-20
0001669191-20-000598	6	Gerald Mills	Board Member	2020-10-20
0001669191-20-000598	5	Stephen Lehman	Board Member	2020-10-20
0001650200-20-000008	1	Ray Sturm	CEO & Director	2020-10-20
0001746059-20-000337	1	Dale Clark	Owner and CoFounder	2020-10-20
0001670254-20-000952	1	Gerard Sarnat	CAN board member	2020-10-19
0001670254-20-000952	2	Donall Patrick O'Sullivan	Chief Marketing Officer	2020-10-19
0001670254-20-000952	3	Bruce Srewart Maxwell	C.F.O.	2020-10-19
0001670254-20-000952	4	Brett Walter	Founder & CEO	2020-10-19
0001665160-20-001300	1	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-19
0001669191-20-000596	3	Charbel Abi Khalil	Board Member	2020-10-19
0001669191-20-000596	1	Brianna Cook	Principal Executive Officer	2020-10-19
0001669191-20-000596	2	Brianna Cook	Board Member	2020-10-19
0001669191-20-000595	1	Ruth Nemire	Principal Executive Officer	2020-10-19
0001669191-20-000595	2	John Rigoli	Principal Financial Officer	2020-10-19
0001669191-20-000595	3	Ruth Nemire	Principal Accounting Officer	2020-10-19
0001669191-20-000595	6	Brad  Nemire	Board Member	2020-10-19
0001669191-20-000595	5	John Rigoli	Board Member	2020-10-19
0001669191-20-000595	4	Ruth Nemire	Board Member	2020-10-19
0001665160-20-001299	1	James Wilson	CEO	2020-10-19
0001665160-20-001299	3	Jonathan Ewert	Director	2020-10-19
0001665160-20-001299	2	Glen Edward Robinson	CFO	2020-10-19
0001665160-20-001299	4	Henry Cheang	Director	2020-10-19
0001665160-20-001299	5	Lukas Pospichal	Director	2020-10-19
0001665160-20-001299	6	Leonard F. Murphy	Director	2020-10-19
0001828903-20-000004	1	Pramod	Reddy	2020-09-25
0001780439-20-000060	3	Rashmi D. Kolhe	Director	2020-10-19
0001780439-20-000060	7	Dhananjay Kolhe	Director	2020-10-19
0001780439-20-000060	6	Maninderjit Sethi	Chief Business Development Officer	2020-10-19
0001780439-20-000060	5	Medha Koushal Deshpande	Chief Technology Officer	2020-10-19
0001780439-20-000060	4	Kshipra Pramod Attarde	Director	2020-10-19
0001780439-20-000060	1	Pramod Attarde	Co-Founder & CEO	2020-10-19
0001780439-20-000060	2	Sunita Pramod Attarde	Chief Operating Officer	2020-10-19
0001669191-20-000592	3	Juan  Young	Principal Accounting Officer	2020-10-19
0001669191-20-000592	4	Juan  Young	Board Member	2020-10-19
0001669191-20-000592	2	Juan  Young	Principal Financial Officer	2020-10-19
0001669191-20-000592	1	Juan  Young	Principal Executive Officer	2020-10-19
0001669191-20-000591	2	Juan  Young	Principal Financial Officer	2020-10-19
0001669191-20-000591	1	Juan  Young	Principal Executive Officer	2020-10-19
0001669191-20-000591	3	Juan  Young	Principal Accounting Officer	2020-10-19
0001669191-20-000591	4	Juan  Young	Board Member	2020-10-19
0001669191-20-000590	5	Rhett Ross	Board Member	2020-10-19
0001669191-20-000590	3	Rhett Ross	Principal Accounting Officer	2020-10-19
0001669191-20-000590	4	Philip Burton	Board Member	2020-10-19
0001669191-20-000590	1	Rhett Ross	Principal Executive Officer	2020-10-19
0001669191-20-000590	2	Rhett Ross	Principal Financial Officer	2020-10-19
0001670254-20-000950	1	Peter Shiao	Founder & CEO	2020-10-16
0001665160-20-001298	1	Sajil Koroth	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2020-10-19
0001828603-20-000001	1	Brad Bernstein	Owner	2020-10-19
0001670254-20-000944	1	sumit sharma	board member	2020-10-16
0001670254-20-000948	2	Terry H. Lu	Producer/Founder	2020-10-16
0001670254-20-000948	1	Roger N Huang	Producer /Founder /Author	2020-10-16
0001670254-20-000944	2	Ravneet VOHRA	Founder & CEO	2020-10-16
0001670254-20-000948	4	Edward James Portillo	Producer/founder	2020-10-15
0001670254-20-000946	1	Adam Weiler	Founder & CEO	2020-10-16
0001670254-20-000948	3	Anthony James Gapastione	Producer/Founder	2020-10-16
0001670254-20-000942	1	Christopher Gaunt	Actor in Follow Her and Producer	2020-10-15
0001670254-20-000942	2	Sylvia Caminer	Director/Producer	2020-10-15
0001670254-20-000942	3	Dani Barker	Writer/Producer/Actor in Follow Her	2020-10-15
0001670254-20-000940	1	James Cowan	Director	2020-10-16
0001670254-20-000940	2	Paul Clark	Director	2020-10-16
0001670254-20-000940	3	Michael Stevens	CEO	2020-10-16
0001791747-20-000003	1	/s/ Obi Onyejekwe	CEO	2020-10-16
0001670254-20-000938	2	Robert J. Calcaterra	Board of Directors Chairman	2020-10-14
0001670254-20-000938	3	Randy Weiss	CEO, President & Chief Scientific Officer	2020-10-14
0001670254-20-000938	1	Robert R. Cockrell	Chief Financial Officer	2020-10-16
0001828741-20-000001	1	Michael Swift	Owner	2020-10-16
0001799979-20-000003	3	/s/ Bhaveek Mistry	Manager	2020-10-16
0001799979-20-000003	2	/s/ Lisa Zhan	Manager	2020-10-16
0001799979-20-000003	1	/s/ Minchul An	Manager	2020-10-16
0001746059-20-000336	1	Adam Willoughby	Owner and Founder	2020-10-16
0001746059-20-000335	1	Adam Keita	Owner and Founder	2020-10-16
0001746059-20-000334	1	Ronald Besse	Owner and Founder	2020-10-16
0001746059-20-000333	1	Luis Lezama	President	2020-10-16
0001746059-20-000332	1	Christian Cameron-Haskins	Owner and Founder	2020-10-16
0001665160-20-001296	3	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2020-10-16
0001665160-20-001296	1	John Michael (Michael) Bell	Director	2020-10-16
0001665160-20-001296	2	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2020-10-16
0001670254-20-000936	1	Natalie Stone	President & COO	2020-10-15
0001670254-20-000936	2	Nathan Kivi	Founder & CEO	2020-10-15
0001793079-20-000003	1	/s/ Edward Lerner	CEO, Director	2020-10-16
0001665160-20-001292	1	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-15
0001665160-20-001290	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-16
0001812172-20-000006	2	Anthony V Caccomo	PRESIDENT, NEW HEARTLAND VENTURES, LTD. Managing Member	2020-08-27
0001812172-20-000006	1	David G Lee	PRESIDENT, SANGAMO VENTURES GROUP, LLC, Managing Member	2020-08-27
0001670254-20-000934	1	Jonathan Ewert	Director	2020-10-15
0001670254-20-000934	2	Henry Cheang	Chairman	2020-10-14
0001670254-20-000934	3	Lukas Pospichal	Director	2020-10-14
0001670254-20-000934	4	Leonard Frank Murphy	Director	2020-10-14
0001670254-20-000934	5	James Wilson	CEO	2020-10-09
0001746059-20-000330	1	Jennifer Walker	Owner and Founder	2020-10-15
0001665160-20-001288	2	Christine Harem	Principal Financial Officer and Principal Accounting Officer	2020-10-15
0001665160-20-001288	1	Chris McCoy	CEO, Principal Executive Officer and Director	2020-10-15
